id,returnId,bookItemId,conditionAtReturn,notes
eafa66d1-951b-42b3-8854-bae3b86bcc65,RET-001147,BI-02796,Good,
9cd9d308-0920-4cbe-9408-9bc7d7d7d5a8,RET-001147,BI-01747,Good,Late return
03b414cb-9d45-4090-8283-a43ec7a094bd,RET-001148,BI-02011,Good,
922a4169-a9fe-4e10-b405-b5ec5922f3d9,RET-001149,BI-00463,Good,
cfcfc112-f726-499e-b0a4-9a0ed0b47fe2,RET-001150,BI-02407,Good,Damaged cover
f0f12ebf-3042-4c11-9c4e-76d699cb184a,RET-001151,BI-02137,Good,Late return
910a95af-c2fe-4139-8e8e-bbc9c482d8b5,RET-001151,BI-02543,Good,
ba0e20a8-f7cd-4c23-b484-daec088a8bc2,RET-001152,BI-00429,Good,
350a6297-5b5c-4623-aa19-7123859b5cad,RET-001152,BI-00427,Good,
598cd888-0448-4168-a589-82c3252c22f5,RET-001152,BI-01497,Good,
8cb5250b-9062-4057-ae08-cbc5a620026a,RET-001153,BI-01643,Good,Damaged cover
ba234a57-1e2c-4408-a2e7-93409a6e6c56,RET-001153,BI-01354,Good,Late return
a780c0bf-c191-4b89-9da9-f8bdd35cfbee,RET-001153,BI-02255,Good,Damaged cover
ab76dbfd-24cc-4f4a-9176-1e41405dc6d9,RET-001154,BI-00738,Good,Damaged cover
3fb06629-dd69-43b9-a446-8a0fd9738531,RET-001154,BI-01781,Good,Late return
24131bb4-bb0b-4079-820c-4621bc32b7ea,RET-001154,BI-02142,Good,Late return
bf934b5e-65d2-4504-8ca8-a7c3964887e6,RET-001155,BI-01794,Good,Damaged cover
78c5baa1-67e1-46e0-b1ef-b934696066d3,RET-001155,BI-02794,Good,
e1d60b64-6375-4fff-98ea-a8c1da73c1e4,RET-001155,BI-00316,Good,
dc58f06d-9459-4401-9ba5-64bcd81f907a,RET-001156,BI-01424,Good,Late return
445af056-2f22-4a8e-a634-f1a57f6c5df8,RET-001157,BI-01003,Good,Late return
312576f4-8f20-4810-92ca-853f2fbdb5ef,RET-001157,BI-02132,Good,
8dad929f-19c1-45ca-a34f-e0798b61a03b,RET-001158,BI-02198,Good,Damaged cover
f2afa40a-a8b1-4007-b3d6-902e28d5bbf4,RET-001159,BI-02959,Good,Damaged cover
70b22315-2667-4ab6-8234-5fd4fec2e685,RET-001159,BI-02912,Good,
2c62bd5c-5b4c-4aec-b856-38ae180ddaee,RET-001159,BI-00791,Good,Damaged cover
980fc465-2266-457c-8379-ab0edbb31ee6,RET-001160,BI-02526,Good,
9600b784-91ab-4c31-8a77-4d8ec8b087ea,RET-001161,BI-02615,Good,
a66677cc-80b8-4f83-a3cf-705fc68394cf,RET-001161,BI-00335,Good,
c716a33b-adef-467d-8dd1-cba051be488d,RET-001162,BI-02482,Good,Damaged cover
a474cd02-5069-4d76-9182-e4fac60255bc,RET-001162,BI-00413,Good,Damaged cover
93db75c0-30b3-4f40-878f-4e74aa9f5e8a,RET-001163,BI-02127,Good,
2eb117a9-f789-40cc-9e8a-2feeb0eb861a,RET-001164,BI-00229,Good,
1387089b-7b8c-437f-a143-2da5babf4bc0,RET-001165,BI-00066,Good,Damaged cover
60ea5d1b-237b-4050-b73a-c53e229c821e,RET-001165,BI-00586,Good,
76e31565-f83b-4e5a-b4ad-7d9bd4b6b3b4,RET-001166,BI-00813,Good,Damaged cover
4c730e5f-b49f-4716-93cf-0bc8a471046e,RET-001167,BI-00477,Good,
1df915ba-639b-40ab-9715-84fb5e06318f,RET-001167,BI-01312,Good,Damaged cover
d8424e30-a611-4468-9f0e-450b1f12224e,RET-001167,BI-00904,Good,Late return
4b5e15a6-d1e7-44c2-b61f-41a99bd25391,RET-001168,BI-00925,Good,
db53e33b-3a18-49a2-8b43-892f6d9bc961,RET-001168,BI-02199,Good,Damaged cover
249d3d5d-61f9-491c-a22a-18e3e58ea146,RET-001169,BI-00886,Good,
c064a3d0-5744-4d3a-9b73-19406c7fd178,RET-001169,BI-01543,Good,Damaged cover
79eb79e8-c5d2-4874-b39b-d0a745b839ed,RET-001169,BI-00793,Good,
529bbdf8-7ee7-463f-9b3b-c7adaea2759f,RET-001170,BI-01188,Good,Damaged cover
c45689ae-e6c6-4376-b041-8aa705ac8c75,RET-001170,BI-02534,Good,
ec2ff3f0-e334-4cba-856a-2d4d709f4360,RET-001170,BI-01234,Good,
69df6e22-a7e6-4a56-a112-afc7130a0935,RET-001171,BI-02582,Good,Late return
c500bcaf-d045-4140-94e4-8336ee6677ac,RET-001171,BI-00457,Good,
f3b031b8-b74c-482a-8d71-7c776f375ca7,RET-001171,BI-00472,Good,Late return
e14b4c44-b4d2-41c6-90b9-c4a695aaae3c,RET-001172,BI-00909,Good,
4c1f043f-a878-4821-8c8e-a61e1f9c385e,RET-001172,BI-02172,Good,Damaged cover
22580c74-675c-4a84-8ff6-4b4cf556ab5e,RET-001173,BI-02910,Good,
2ac37e22-aa04-4b1f-a617-19f6d3661d20,RET-001173,BI-00566,Good,Late return
aa9a5907-a55a-4490-9c64-9b9a536609b1,RET-001174,BI-00511,Good,
78461ddf-aacc-4db3-93be-96ce97e25736,RET-001175,BI-01599,Good,
08d02406-ae1a-4e80-a837-ed091278342e,RET-001176,BI-01671,Good,
ada3282d-1ff3-4137-8871-bb0cc94e742d,RET-001176,BI-02295,Good,
75952148-f6a5-4b06-9ad7-b14596d8bcaf,RET-001177,BI-01072,Good,Damaged cover
4f57e5c1-5875-4102-8095-1e0faa8d6fdf,RET-001177,BI-02013,Good,Late return
38f7f20d-0e91-482a-9257-dbe0ad3bfdfe,RET-001177,BI-01790,Good,
ab01d7a9-b6b2-4c94-bb20-d9f854bc18bc,RET-001178,BI-02144,Good,Late return
8526287f-22aa-42e8-afd8-a28c00a3ea8b,RET-001179,BI-00197,Good,
93570def-791f-418e-8a40-504403e50b9a,RET-001179,BI-01298,Good,Damaged cover
8d3572b0-9000-4cac-aa2e-717574e7ea9c,RET-001180,BI-00439,Good,Late return
111924f4-56c6-47e9-84be-a07eb7fe26a1,RET-001181,BI-00158,Good,Late return
24926de4-03d9-4fc0-923f-d306d0619035,RET-001181,BI-01604,Good,Late return
edb62909-f7e9-4540-b87c-b1856b48aea1,RET-001182,BI-00932,Good,Damaged cover
ab41a109-20e8-4a1a-96ee-5a717bf72419,RET-001182,BI-02807,Good,Damaged cover
adb87ee3-c621-41d7-9c32-24675b14a2c2,RET-001183,BI-01152,Good,Late return
e1687cdd-e9f7-458d-a129-5ed85c887e8b,RET-001183,BI-00461,Good,
f13d2214-0221-4585-ae7a-59796b54269d,RET-001184,BI-00178,Good,
2b1a05e0-f24c-426f-983b-3f820edcaab9,RET-001185,BI-01631,Good,
f3b8330f-2ce6-4ee0-9c3c-c38c44265a58,RET-001185,BI-01116,Good,Late return
1916c187-f2e8-4195-ae41-abf48c61054e,RET-001186,BI-00871,Good,
e344d306-7c2e-4ac7-9600-212294d6a2b6,RET-001186,BI-02808,Good,Late return
2ef661a0-701f-4099-994b-2cc28018c04d,RET-001187,BI-01530,Good,Damaged cover
3b3a8e32-e499-4e26-910e-e7fab97e36f4,RET-001188,BI-02375,Good,
9c4021b0-2ff8-4100-84a7-4c489839b51b,RET-001189,BI-01691,Good,
cf2f898c-49e4-43ff-b7f1-3396fe92d743,RET-001189,BI-00320,Good,
106f588a-f24b-4a61-8246-3d99b697bbc2,RET-001189,BI-02427,Good,
b998a57e-0330-4f9a-8a91-ca929cdcb9b6,RET-001190,BI-01483,Good,
12f953dc-fdcb-4c21-a691-d820e222587a,RET-001190,BI-02944,Good,
28de4a38-33a2-4f3e-9d5c-17e13bb0c9e3,RET-001191,BI-02224,Good,
ef8e9f41-ffd9-43bb-ba60-21fd1cdcd0d8,RET-001192,BI-01267,Good,
8a93ddcf-eec9-4d9e-81c5-4911f9625a15,RET-001193,BI-02036,Good,
0c547fa3-4af9-45e0-a98e-37fbb9d925db,RET-001193,BI-01132,Good,
ad550c4e-9240-45a8-8d8b-3b910fb43891,RET-001194,BI-01953,Good,
aa206314-1745-405a-8a08-92faa446e1b5,RET-001195,BI-00987,Good,Late return
3a03f8d6-9056-4ff7-b058-f0f2ec08deab,RET-001196,BI-00210,Good,Late return
5652c97e-781b-4a9d-9978-7ae6c8d1afe4,RET-001196,BI-02068,Good,Late return
58f467c5-8a8a-42f2-9ab0-bd7dc570fed6,RET-001197,BI-01777,Good,Damaged cover
8d0ea3ce-c2f7-4403-aa40-34828b507fa3,RET-001197,BI-02361,Good,
729aaa25-f84f-491d-87c7-32bc8093f0f4,RET-001198,BI-02118,Good,Damaged cover
f768a279-8493-4703-b50d-8b22d95e8303,RET-001198,BI-01023,Good,
134715fb-84d6-419f-bb5d-c5c77fa1ef86,RET-001199,BI-00081,Good,Damaged cover
3c6ffcdc-75f9-4286-a1d0-5823374aadf2,RET-001200,BI-02364,Good,
2493a176-d64e-42e9-8ea0-271a67d4f669,RET-001200,BI-00307,Good,
d9725ef0-f171-4878-8a7a-cd9f71dd7d18,RET-001200,BI-01718,Good,Damaged cover
844fccd7-6aa4-4750-b4ca-86325fc8af13,RET-001201,BI-01396,Good,Late return
7315c44e-a141-4da2-89be-669e58cefb5b,RET-001201,BI-02075,Good,
56a673fc-3ec2-426a-96f2-150dda880e02,RET-001201,BI-00875,Good,Damaged cover
bb59a6e7-c2ee-4f35-a195-12843c0a07a3,RET-001202,BI-02709,Good,Late return
def65541-b83d-4fce-87e2-e458b8b1c622,RET-001203,BI-00794,Good,Damaged cover
84ad4632-bf07-4d73-99d3-0a6157e9968b,RET-001204,BI-02544,Good,
e9e6fc57-8493-44e1-9e20-04a490f5bd27,RET-001205,BI-00496,Good,
f1e43ca8-d5c1-4906-a91a-0c8d6fba6e3f,RET-001205,BI-00267,Good,Late return
9526dd31-f79d-4678-b43d-53d1fdd8d3fd,RET-001206,BI-01127,Good,
c7d67919-a1eb-4a34-9bd8-bcb94c320c40,RET-001207,BI-02706,Good,Damaged cover
4dedfa40-08a2-4ba4-9c62-6613bca32f60,RET-001207,BI-02685,Good,Damaged cover
ec80e1c5-447f-4e63-af31-4aa7d75d0d6d,RET-001207,BI-01925,Good,Damaged cover
d6deaaf9-70ba-40d8-96e7-f0ecd3f169cb,RET-001208,BI-01655,Good,Late return
b91a36cb-7d5b-4a9a-bbe0-30a0e4c95447,RET-001208,BI-02884,Good,Late return
d6b04180-fae2-4135-a570-e01a0eb6ba73,RET-001209,BI-00124,Good,
8248730d-344d-420c-9f83-653e19c5c41c,RET-001210,BI-01366,Good,
29b13f74-9fce-4795-a93a-533c8119e575,RET-001210,BI-02552,Good,
d57c4386-bab1-4d35-a620-7439b6aff775,RET-001210,BI-01341,Good,
ad12128a-ef30-44e9-9755-3b85751464cd,RET-001211,BI-02411,Good,
460343cd-d87c-4b78-9631-1f7f70b7a496,RET-001211,BI-02867,Good,Late return
a6e80128-c046-40cf-9330-33c0097e201c,RET-001212,BI-01508,Good,Damaged cover
9a396494-2116-4320-832d-e6120bcb753e,RET-001212,BI-01683,Good,Late return
d954805f-51c8-49ed-a1c7-3a39555b8ed6,RET-001212,BI-00995,Good,
d6ff0ee1-53cb-4a14-8df0-80bff3b32c88,RET-001213,BI-02843,Good,
1338e310-44d5-48a5-8833-345f23024ef0,RET-001213,BI-02667,Good,Damaged cover
056a4ab8-7c1b-496e-8998-c08528949602,RET-001214,BI-02400,Good,Late return
dd399dbf-939c-4bb4-b454-2c10c7224021,RET-001214,BI-02217,Good,
1f07a828-3b5e-4804-8389-78af7ff4d601,RET-001215,BI-00998,Good,
2eb980e4-588a-4f8f-997b-922364bfce72,RET-001215,BI-00285,Good,
4b547dcf-3b5b-4894-9620-16c9e5dd1b91,RET-001216,BI-01987,Good,Late return
87a3b963-f524-4e7c-a43b-a633165e005e,RET-001216,BI-02271,Good,Late return
583592b6-0499-4c66-86de-0abfeb65f670,RET-001216,BI-02822,Good,Damaged cover
22c09ebf-4d17-476a-b609-95738a6de95e,RET-001217,BI-02512,Good,Damaged cover
731e210e-dc63-4f07-bdab-351386474247,RET-001218,BI-02023,Good,Damaged cover
bf9922bc-d313-4d93-ac13-0247be33fb8c,RET-001218,BI-01849,Good,
3f595b2d-cc7f-4f0a-acd7-0542e793abef,RET-001219,BI-02065,Good,
d43bd0aa-8e63-430b-a97d-aac6829df7fd,RET-001220,BI-00857,Good,
5f6888ea-ec99-4215-8a58-79021399c558,RET-001220,BI-01213,Good,
bb1ceeee-6bf4-4093-9c10-8998b41f6bd6,RET-001220,BI-01990,Good,Damaged cover
c99a2626-d686-495a-995c-0d68392f88ea,RET-001221,BI-00905,Good,Late return
7b8f988f-53fb-4671-8155-51311896a98f,RET-001221,BI-02072,Good,
89c0c7c5-e926-40e7-9d1a-d46e867b803a,RET-001221,BI-02815,Good,Late return
ec19f588-61bd-43f4-8e55-63fc3d275bdf,RET-001222,BI-00152,Good,Late return
9471187d-0706-4817-a787-347f41373a07,RET-001222,BI-00795,Good,
280bbe44-b80a-40f3-81a9-f376d5006daf,RET-001222,BI-01931,Good,
2b9fd74c-21c7-4d67-a78c-579a3d156d06,RET-001223,BI-02105,Good,Late return
45bb6487-fd08-41f4-b364-dc1f53d2a7ff,RET-001223,BI-02812,Good,Damaged cover
f7a74832-d25f-4c7b-b774-13dcb3d0e85d,RET-001223,BI-02212,Good,
5f0f80a9-3e85-47e2-ac1a-d2550252abe6,RET-001224,BI-01594,Good,
24965f73-dc20-4787-847c-cc09e916cd69,RET-001224,BI-01047,Good,
9e98dc31-5bb7-40d0-b4ff-73df2f69264e,RET-001225,BI-02901,Good,
1f79be83-c18c-4d8a-b03f-4b31ecdd0248,RET-001226,BI-00462,Good,Damaged cover
a44de893-7e52-478f-bb0d-fe2a78985102,RET-001227,BI-01177,Good,Damaged cover
33cf6d5d-7436-4e53-90ab-d286f29f6f38,RET-001228,BI-01539,Good,Late return
71a30cf5-3256-4c38-adc7-b8bc7423b73b,RET-001228,BI-00892,Good,
7ec1e790-f7b8-4fbc-890a-419ae255f1db,RET-001229,BI-01839,Good,
d7a51771-92a1-43a3-bfcf-7a06e2dce332,RET-001229,BI-00827,Good,
e821d4d7-6b3e-4f5b-a064-48e3176956f5,RET-001229,BI-00377,Good,Late return
e3e5e3ee-bcaf-4577-b082-ef674c9d147e,RET-001230,BI-02624,Good,
6abfdc9f-8ffc-4454-b9c3-9bb73335dd74,RET-001230,BI-01323,Good,Late return
79a2acaf-e5e3-46ea-b66b-8ce40d92f8ab,RET-001231,BI-02508,Good,
7a75bd1f-f704-4528-b600-31751809f78b,RET-001231,BI-01430,Good,
762c2a48-4208-44b0-9e06-734e9dc1885b,RET-001232,BI-00740,Good,
163abff9-5ba6-46a9-843b-f71113dd68c0,RET-001233,BI-02738,Good,
1f88f374-5d26-4c35-87f3-c6c334898824,RET-001233,BI-02093,Good,
ee87144e-784b-4981-a387-02b762cf3e8f,RET-001233,BI-00996,Good,Damaged cover
554efb96-5faf-47b9-b3af-2abc02b6c124,RET-001234,BI-01922,Good,
5202db67-bc16-4940-abb8-baa54d49d227,RET-001234,BI-02868,Good,
32bd3b43-4aa5-4d7a-8519-af967b83bf32,RET-001234,BI-01040,Good,Damaged cover
70366024-9b04-4e6f-aa71-d64c566bf3a2,RET-001235,BI-02609,Good,Damaged cover
8ac6b6b8-12d7-45a1-8366-7ce358aa5283,RET-001236,BI-01342,Good,Damaged cover
0503db5c-5f20-40da-ad40-19b231a4f65f,RET-001236,BI-02782,Good,
b6834660-02a3-460a-a0c1-b1a3d8ea8cad,RET-001236,BI-02131,Good,Damaged cover
68591030-f626-4bba-bd7f-3a2b1716ba85,RET-001237,BI-01956,Good,
d3747d7c-406a-4606-baeb-72ff35771a65,RET-001237,BI-00390,Good,Late return
641f0e78-c2e7-42fc-ad97-09024e51ec56,RET-001237,BI-02249,Good,Damaged cover
2bf569f9-991a-46b8-9360-988a29cc9640,RET-001238,BI-01181,Good,Damaged cover
d52123b0-b824-48cc-94cb-ae8415902693,RET-001239,BI-02180,Good,
91c5c2db-f380-430d-ae35-b8dc43dd5658,RET-001239,BI-02488,Good,Damaged cover
2ba5a0af-b10e-4842-acc8-278e9c3625e0,RET-001240,BI-00287,Good,
d34f6538-9fe6-425a-a8a1-04196a0442c5,RET-001240,BI-01058,Good,Damaged cover
320b107d-be83-47af-b686-be42810edf55,RET-001240,BI-01313,Good,Late return
894412a9-9755-4501-b784-acc695a728ad,RET-001241,BI-00746,Good,
782f139a-96b6-40a9-9641-d5aeaf71a688,RET-001242,BI-00314,Good,
12c80019-7683-41c7-a5d9-91832c37dc07,RET-001242,BI-02636,Good,
c438fe21-bd7f-4962-972b-ff3f8705eda0,RET-001242,BI-00833,Good,
49a4f419-5d0b-4b30-bc7e-dc3853a879e1,RET-001243,BI-01085,Good,
ae392a57-24f8-4a53-bf50-2a5cbab4a5d4,RET-001244,BI-02107,Good,
055145c7-cb24-4beb-8fbb-fb0c67b8e34b,RET-001244,BI-00635,Good,Damaged cover
8a7b53b1-884c-4452-a0c3-5d8b6cddf6b9,RET-001244,BI-00952,Good,
29d658ca-fa03-492d-8d86-4d062b84adc5,RET-001245,BI-02984,Good,Late return
eb994acd-9fbb-4dcd-a140-8019a32fb304,RET-001246,BI-01951,Good,
0a17f1f0-0884-4426-81de-fcdf37c9edc2,RET-001246,BI-02286,Good,
5dbf119f-0f6f-4727-8444-ea8b650aa986,RET-001246,BI-00580,Good,
54db0045-6ef8-433e-ba96-329135e9e1a0,RET-001247,BI-00523,Good,
c2e50d68-c489-452c-ae33-01d7db257bb3,RET-001247,BI-01270,Good,
dae4e06f-de03-4332-a52f-40ccfe161c4f,RET-001247,BI-00333,Good,
112f7902-4b37-4340-bb2c-0dcb7707497c,RET-001248,BI-02348,Good,
17a979c9-bd17-4244-b0d2-1c29f2ed4bd3,RET-001249,BI-02220,Good,Late return
0473e04b-c27c-4d42-815d-54cfafc18420,RET-001249,BI-01094,Good,
0defa1f4-8649-41ed-ac0a-22e6d57e7636,RET-001250,BI-02031,Good,
886735bf-8b9f-4dac-9d16-aad854909948,RET-001250,BI-01247,Good,Late return
31e40047-d230-4f3c-8e69-2a6d92002b06,RET-001251,BI-00912,Good,Late return
0f2d9c00-d964-4d89-b21c-5283b0eeed1b,RET-001251,BI-01070,Good,Damaged cover
06610f84-caee-4ae8-9c52-ecff6772523d,RET-001251,BI-00516,Good,Late return
ea22c072-9145-403a-9ef6-b4068b5a30ad,RET-001252,BI-00032,Good,Late return
077052e8-ee5a-4ef0-8b43-f00ad79364e4,RET-001253,BI-00561,Good,Damaged cover
4057a300-cbb5-4bca-a6ab-4970a358fa86,RET-001253,BI-02839,Good,Damaged cover
cd656f1d-a115-4f99-86e2-23fb270a6053,RET-001254,BI-02457,Good,
05ac2f8d-4dc6-4f66-a163-8c9e3599c6e3,RET-001254,BI-01065,Good,
3e99ee9f-e228-4c4f-a06d-18b02af9efb4,RET-001255,BI-01398,Good,
e94d928c-d2c1-40b1-8979-df40c2373fcc,RET-001255,BI-01182,Good,
dfc8d237-f55e-4225-90a9-a4f63f5e7474,RET-001256,BI-02109,Good,
fc35823c-0f95-49b9-938b-76b7a97ccc80,RET-001257,BI-00558,Good,Late return
fc4f057a-9155-4bc9-b62d-249cfdc22044,RET-001257,BI-02292,Good,Late return
a420fa89-cec0-4da1-989d-9faedd78be69,RET-001258,BI-02189,Good,Late return
ed49b36d-4e08-4dac-9876-19788df89938,RET-001258,BI-00622,Good,
9fb0723a-4d83-42b3-b810-61342250acdc,RET-001259,BI-02564,Good,Late return
dd39f2ed-2a4f-4fb6-be6e-b4173ff00890,RET-001260,BI-01124,Good,
e02d5f99-b37f-4b87-91e9-687b756e2f83,RET-001260,BI-01472,Good,
03158553-5250-466f-85c0-e5cae4cb08a0,RET-001261,BI-01947,Good,
39d46d0b-f682-4707-baca-c82c58db2afc,RET-001262,BI-00159,Good,
0d8c6024-7eb3-44d5-b17e-792ff92cc1fd,RET-001263,BI-01873,Good,
7696b02b-e704-416e-8387-587c4a90147b,RET-001263,BI-00839,Good,Late return
24821202-e5e3-4dfb-8172-d2fa7a4afc09,RET-001264,BI-00718,Good,Damaged cover
d4e6458c-5218-4762-90f3-43def84c011d,RET-001265,BI-02521,Good,Damaged cover
9aa9db72-65a2-4430-8d36-e4469a0a656d,RET-001265,BI-00070,Good,Late return
d9a565ab-b810-44b6-b23d-5bae52c96cf1,RET-001266,BI-00115,Good,
1049abda-b7c0-4d61-b92d-4e7a8374fbb2,RET-001266,BI-00741,Good,
5e616680-e649-4030-b264-72208ae14452,RET-001266,BI-00513,Good,Late return
b182c2b1-c7c4-42fc-874b-201ff090be93,RET-001267,BI-00923,Good,Damaged cover
e8a439bc-2846-4b31-9f15-0c9ebfde71d0,RET-001267,BI-01525,Good,
7cd82eb4-feb6-406e-8051-26a3b9585bf8,RET-001267,BI-01493,Good,Late return
5523e362-ac99-4705-ad35-49a2088a8f03,RET-001268,BI-02882,Good,
7674dc2c-3127-41ee-bceb-10031e599786,RET-001268,BI-02048,Good,Damaged cover
8b9aca93-8c68-43f2-bdc4-b4927fc1024b,RET-001269,BI-01013,Good,
24dc78a5-d1e4-4643-8f57-79cfee5b7dc7,RET-001269,BI-01540,Good,Late return
6132fbf6-10f3-4e1d-a483-54e6f8ce07ec,RET-001270,BI-02607,Good,Late return
e3812507-dd48-4aa8-b338-1452dbe7b6f1,RET-001270,BI-01238,Good,Late return
d569200e-e75d-49f5-801f-e8766efddb31,RET-001271,BI-01367,Good,Late return
f91c41dd-9303-4e30-ae15-5aabcc11e164,RET-001271,BI-00873,Good,Late return
8f569e28-2fef-4e48-b29a-6c28eabfd181,RET-001272,BI-02838,Good,
5307663d-c42b-4d18-ab1c-4ef26e759fff,RET-001273,BI-02713,Good,
94890a25-e0e6-4c7d-9076-b50ba1714e95,RET-001273,BI-00814,Good,Damaged cover
db7df311-3e2d-40cc-990e-db2ecb31eddd,RET-001273,BI-02365,Good,
26974518-16da-4c5b-bedf-096a55685133,RET-001274,BI-01278,Good,
e8018a80-f37c-4922-ab0b-3893b76348f9,RET-001274,BI-01427,Good,
e25276be-ac61-434c-a26f-29f2ed3fc239,RET-001274,BI-01380,Good,Late return
b46b0dc7-5817-4453-aacd-c2411c4f8e63,RET-001275,BI-02328,Good,Damaged cover
221f4496-4592-4620-a485-825d84943434,RET-001275,BI-02616,Good,
4ac6e4b3-7283-4bc5-b33a-bd567f7e497d,RET-001276,BI-00185,Good,
c4a264d7-489c-4afe-9c1e-8bbd3bfd0eb2,RET-001276,BI-01195,Good,
fd4b3fcc-0b63-4ee9-a07c-7a568ff399b0,RET-001276,BI-00866,Good,Late return
2a0ac27e-933b-4d46-8fef-6de6ebcbed0b,RET-001277,BI-02173,Good,
66911a08-2bd7-4edd-b777-14c4f0a8d75e,RET-001277,BI-01766,Good,
171ffb3f-f7b6-42ac-a5a1-655a40937508,RET-001277,BI-01269,Good,
69e4b744-cad5-445e-a1ef-b4eaf857eb43,RET-001278,BI-01717,Good,
f97e3024-b81a-4ab9-a631-5d9881365d07,RET-001278,BI-01725,Good,Damaged cover
78c06fbe-dd99-4811-b65b-1b145d0d90e8,RET-001278,BI-02957,Good,Late return
3c8acd1f-cecb-4469-81ae-bf62912d29f6,RET-001279,BI-01535,Good,Late return
23af6875-2bf4-45b9-9505-f05b6f9e6749,RET-001280,BI-02428,Good,Damaged cover
45622663-0ad5-4999-a674-5c0f94c05324,RET-001280,BI-02047,Good,Damaged cover
88ba1c93-cab1-4f75-b734-a79bfc00b854,RET-001280,BI-01546,Good,
422f9f0f-2e47-4375-9709-21d181842c9e,RET-001281,BI-02270,Good,Damaged cover
6eca4b3c-1c3f-480b-9f76-0f6f2c70274f,RET-001282,BI-02824,Good,Damaged cover
b367b3c4-5ef1-411c-b3e6-cfa51af6bc3b,RET-001282,BI-01082,Good,Late return
b09d36b3-8314-49a1-8247-608e421a15a5,RET-001283,BI-02829,Good,
70e52c47-14be-45eb-8118-dc883a0ea317,RET-001283,BI-00569,Good,
de1b8e8f-4bb1-482c-9e14-80a03b2da347,RET-001284,BI-00398,Good,
21c4d0b8-8d07-4a61-9551-99d593436ebe,RET-001284,BI-01111,Good,Damaged cover
eb72a7d3-e112-4024-8428-d73527806a94,RET-001285,BI-01150,Good,
4b57cf82-54fb-4012-bea1-4028ce961fad,RET-001285,BI-01329,Good,Damaged cover
1f021dc4-fe62-4716-9baf-af0cad0fb9b6,RET-001286,BI-01272,Good,
ffe8e3d7-235a-44ec-87f1-b3ee70f09abd,RET-001286,BI-01775,Good,
715bf0ee-f321-459a-a19f-43c3b05e3bd4,RET-001287,BI-02789,Good,Damaged cover
45898106-359c-47a8-807e-3625f7efd102,RET-001287,BI-00005,Good,
8b4b8c7c-3e09-4fbc-95ff-bfc583ccd9f3,RET-001287,BI-02670,Good,Late return
7009fe02-1184-46fd-8c86-9a5a8c9aa0ba,RET-001288,BI-02596,Good,
5b49c836-27b3-458b-beb4-f773795def62,RET-001289,BI-00891,Good,
45e3e1af-562d-42a1-b438-e05e7ced93c3,RET-001290,BI-00887,Good,
bf9aac10-95f6-46b1-a60f-c7924dceaaa1,RET-001290,BI-00255,Good,Late return
63ec35bd-3e86-47c8-b37c-591766fdd6b0,RET-001291,BI-01032,Good,Late return
1b7348ed-f167-44e1-9512-8625f9f77819,RET-001291,BI-02008,Good,Damaged cover
4c28b3c1-40c2-4f13-bf66-e62eddb42a39,RET-001292,BI-00685,Good,Late return
542d5ea5-c01f-4e65-8b24-8dffc4f637ee,RET-001292,BI-02803,Good,Damaged cover
20c6f835-fd8e-4c2a-bcf6-bb2cc7acc0c5,RET-001292,BI-02816,Good,Damaged cover
aff79996-c043-4c3c-a328-b555e803e9fb,RET-001293,BI-02860,Good,Damaged cover
497a7c8c-806b-4f9a-b443-ff67338d0022,RET-001293,BI-01375,Good,
594e2e52-3b5e-4778-9f82-56bff2123be6,RET-001294,BI-00141,Good,Damaged cover
52f118a6-b866-4f9d-9c92-0080097d3ac4,RET-001294,BI-01500,Good,
98e68195-cc0b-44a1-9a0f-4e3e7a478063,RET-001294,BI-02608,Good,
faf49968-2470-474c-ac8d-2f8be59e0a1f,RET-001295,BI-02207,Good,
0494798a-bf0c-4816-91e0-75f55af59b13,RET-001295,BI-01343,Good,Damaged cover
677650f6-53c2-40a0-8e44-3dfcb25b41b4,RET-001295,BI-02222,Good,
3a719a3d-d047-4199-a6bd-71c7bb6a1945,RET-001296,BI-01993,Good,Damaged cover
b7236255-6eb0-4200-882f-eeda537ffa14,RET-001296,BI-01387,Good,
75819063-1edc-4644-af5f-d5cf13eed7b0,RET-001296,BI-00826,Good,
186a2984-4c32-4e72-88a7-62e00f08a0cc,RET-001297,BI-01406,Good,Damaged cover
7250bf70-cda1-4049-a4e2-9f8c39c72487,RET-001297,BI-02380,Good,Late return
788b875e-5644-496d-8a41-7cc6b2e94cb9,RET-001298,BI-01311,Good,
bc2f5d68-1080-46e8-9d98-efefdedac915,RET-001298,BI-01817,Good,
77bd86a9-9f7c-4606-a196-60d90b1f0c26,RET-001299,BI-00354,Good,
9af81c96-1f72-456d-b624-66cd5956fb0f,RET-001299,BI-01119,Good,Damaged cover
4b0a10b7-84b8-46ac-b064-633c272ea850,RET-001300,BI-01068,Good,
9980d52f-c894-4b72-8cd6-8cc9a3e884b9,RET-001301,BI-00231,Good,
e2f02c1d-e55c-412d-9330-70415a69fa54,RET-001301,BI-01253,Good,Late return
95eb65d8-b803-4104-a449-2ce9cc0b6d6b,RET-001301,BI-00713,Good,
d7260b39-1b62-4f03-a2eb-70a69d13e7dc,RET-001302,BI-02470,Good,
d4e718b4-c1a7-4f07-9e60-0c054e147411,RET-001302,BI-00239,Good,Late return
