id,adminId,studentId,borrowedAt,dueDate,status
TRX-000873,ADM-002,STD-083,2025-01-09 22:14:27,2025-01-16 22:14:27,Returned
TRX-000874,ADM-002,STD-061,2025-10-28 22:14:27,2025-11-04 22:14:27,Returned
TRX-000875,ADM-002,STD-022,2025-06-02 22:14:27,2025-06-09 22:14:27,Returned
TRX-000876,ADM-002,STD-096,2025-04-15 22:14:27,2025-04-22 22:14:27,Returned
TRX-000877,ADM-004,STD-021,2025-08-04 22:14:27,2025-08-11 22:14:27,Returned
TRX-000878,ADM-002,STD-083,2025-09-01 22:14:27,2025-09-08 22:14:27,Returned
TRX-000879,ADM-001,STD-039,2025-08-21 22:14:27,2025-08-28 22:14:27,Returned
TRX-000880,ADM-005,STD-066,2025-05-27 22:14:27,2025-06-03 22:14:27,Returned
TRX-000881,ADM-005,STD-005,2025-11-02 22:14:27,2025-11-09 22:14:27,Returned
TRX-000882,ADM-004,STD-090,2025-01-23 22:14:27,2025-01-30 22:14:27,Returned
TRX-000883,ADM-003,STD-067,2025-07-09 22:14:27,2025-07-16 22:14:27,Returned
TRX-000884,ADM-005,STD-074,2025-01-04 22:14:27,2025-01-11 22:14:27,Returned
TRX-000885,ADM-003,STD-001,2025-08-24 22:14:27,2025-08-31 22:14:27,Returned
TRX-000886,ADM-001,STD-013,2025-06-15 22:14:27,2025-06-22 22:14:27,Returned
TRX-000887,ADM-004,STD-054,2025-08-15 22:14:27,2025-08-22 22:14:27,Returned
TRX-000888,ADM-004,STD-089,2025-02-16 22:14:27,2025-02-23 22:14:27,Returned
TRX-000889,ADM-003,STD-011,2025-03-07 22:14:27,2025-03-14 22:14:27,Returned
TRX-000890,ADM-004,STD-066,2025-11-27 22:14:27,2025-12-04 22:14:27,Returned
TRX-000891,ADM-002,STD-042,2025-07-11 22:14:27,2025-07-18 22:14:27,Returned
TRX-000892,ADM-003,STD-048,2025-08-20 22:14:27,2025-08-27 22:14:27,Returned
TRX-000893,ADM-003,STD-003,2025-07-28 22:14:27,2025-08-04 22:14:27,Returned
TRX-000894,ADM-002,STD-001,2025-01-20 22:14:27,2025-01-27 22:14:27,Returned
TRX-000895,ADM-005,STD-051,2025-07-01 22:14:27,2025-07-08 22:14:27,Returned
TRX-000896,ADM-003,STD-038,2025-07-19 22:14:27,2025-07-26 22:14:27,Returned
TRX-000897,ADM-005,STD-099,2025-04-01 22:14:27,2025-04-08 22:14:27,Returned
TRX-000898,ADM-002,STD-021,2025-10-29 22:14:27,2025-11-05 22:14:27,Returned
TRX-000899,ADM-004,STD-063,2025-09-01 22:14:27,2025-09-08 22:14:27,Returned
TRX-000900,ADM-004,STD-034,2025-02-09 22:14:27,2025-02-16 22:14:27,Returned
TRX-000901,ADM-004,STD-052,2025-01-24 22:14:27,2025-01-31 22:14:27,Returned
TRX-000902,ADM-004,STD-082,2025-09-03 22:14:27,2025-09-10 22:14:27,Returned
TRX-000903,ADM-003,STD-012,2025-01-26 22:14:27,2025-02-02 22:14:27,Returned
TRX-000904,ADM-003,STD-098,2024-12-04 22:14:27,2024-12-11 22:14:27,Returned
TRX-000905,ADM-004,STD-094,2025-01-05 22:14:27,2025-01-12 22:14:27,Returned
TRX-000906,ADM-004,STD-070,2025-05-23 22:14:27,2025-05-30 22:14:27,Returned
TRX-000907,ADM-004,STD-089,2025-09-11 22:14:27,2025-09-18 22:14:27,Returned
TRX-000908,ADM-001,STD-029,2025-11-18 22:14:27,2025-11-25 22:14:27,Returned
TRX-000909,ADM-002,STD-042,2025-03-07 22:14:27,2025-03-14 22:14:27,Returned
TRX-000910,ADM-002,STD-092,2025-09-09 22:14:27,2025-09-16 22:14:27,Returned
TRX-000911,ADM-003,STD-032,2025-03-31 22:14:27,2025-04-07 22:14:27,Returned
TRX-000912,ADM-003,STD-005,2024-12-31 22:14:27,2025-01-07 22:14:27,Returned
TRX-000913,ADM-001,STD-010,2025-05-19 22:14:27,2025-05-26 22:14:27,Returned
TRX-000914,ADM-001,STD-033,2025-03-04 22:14:27,2025-03-11 22:14:27,Returned
TRX-000915,ADM-003,STD-082,2025-02-09 22:14:27,2025-02-16 22:14:27,Returned
TRX-000916,ADM-001,STD-034,2025-09-18 22:14:27,2025-09-25 22:14:27,Returned
TRX-000917,ADM-002,STD-021,2025-07-11 22:14:27,2025-07-18 22:14:27,Returned
TRX-000918,ADM-003,STD-083,2024-12-18 22:14:27,2024-12-25 22:14:27,Returned
TRX-000919,ADM-004,STD-022,2024-12-16 22:14:27,2024-12-23 22:14:27,Returned
TRX-000920,ADM-005,STD-079,2025-11-17 22:14:27,2025-11-24 22:14:27,Returned
TRX-000921,ADM-001,STD-008,2025-08-30 22:14:27,2025-09-06 22:14:27,Returned
TRX-000922,ADM-003,STD-092,2025-08-28 22:14:27,2025-09-04 22:14:27,Returned
TRX-000923,ADM-004,STD-065,2025-07-16 22:14:27,2025-07-23 22:14:27,Returned
TRX-000924,ADM-003,STD-046,2025-09-12 22:14:27,2025-09-19 22:14:27,Returned
TRX-000925,ADM-004,STD-069,2025-07-09 22:14:27,2025-07-16 22:14:27,Returned
TRX-000926,ADM-002,STD-071,2025-06-07 22:14:27,2025-06-14 22:14:27,Returned
TRX-000927,ADM-005,STD-076,2025-09-01 22:14:27,2025-09-08 22:14:27,Returned
TRX-000928,ADM-004,STD-026,2025-02-14 22:14:27,2025-02-21 22:14:27,Returned
TRX-000929,ADM-002,STD-079,2025-01-07 22:14:27,2025-01-14 22:14:27,Returned
TRX-000930,ADM-005,STD-031,2025-01-16 22:14:27,2025-01-23 22:14:27,Returned
TRX-000931,ADM-003,STD-067,2025-04-14 22:14:27,2025-04-21 22:14:27,Returned
TRX-000932,ADM-005,STD-053,2025-01-12 22:14:27,2025-01-19 22:14:27,Returned
TRX-000933,ADM-002,STD-068,2025-05-14 22:14:27,2025-05-21 22:14:27,Returned
TRX-000934,ADM-002,STD-003,2025-06-27 22:14:27,2025-07-04 22:14:27,Returned
TRX-000935,ADM-003,STD-056,2025-06-03 22:14:27,2025-06-10 22:14:27,Returned
TRX-000936,ADM-003,STD-018,2025-04-11 22:14:27,2025-04-18 22:14:27,Returned
TRX-000937,ADM-004,STD-020,2025-04-16 22:14:27,2025-04-23 22:14:27,Returned
TRX-000938,ADM-005,STD-046,2025-03-20 22:14:27,2025-03-27 22:14:27,Returned
TRX-000939,ADM-001,STD-060,2025-07-31 22:14:27,2025-08-07 22:14:27,Returned
TRX-000940,ADM-001,STD-024,2025-11-12 22:14:27,2025-11-19 22:14:27,Returned
TRX-000941,ADM-005,STD-100,2025-10-12 22:14:27,2025-10-19 22:14:27,Returned
TRX-000942,ADM-003,STD-080,2025-02-26 22:14:27,2025-03-05 22:14:27,Returned
TRX-000943,ADM-005,STD-022,2025-06-25 22:14:27,2025-07-02 22:14:27,Returned
TRX-000944,ADM-004,STD-075,2025-08-25 22:14:27,2025-09-01 22:14:27,Returned
TRX-000945,ADM-001,STD-073,2025-03-11 22:14:27,2025-03-18 22:14:27,Returned
TRX-000946,ADM-002,STD-048,2025-04-24 22:14:27,2025-05-01 22:14:27,Returned
TRX-000947,ADM-001,STD-022,2025-03-25 22:14:27,2025-04-01 22:14:27,Returned
TRX-000948,ADM-003,STD-034,2025-07-27 22:14:27,2025-08-03 22:14:27,Returned
TRX-000949,ADM-005,STD-089,2025-04-24 22:14:27,2025-05-01 22:14:27,Returned
TRX-000950,ADM-004,STD-008,2025-01-13 22:14:27,2025-01-20 22:14:27,Returned
TRX-000951,ADM-005,STD-007,2024-12-05 22:14:27,2024-12-12 22:14:27,Returned
TRX-000952,ADM-003,STD-040,2025-10-10 22:14:27,2025-10-17 22:14:27,Returned
TRX-000953,ADM-002,STD-063,2024-12-16 22:14:27,2024-12-23 22:14:27,Returned
TRX-000954,ADM-003,STD-090,2025-06-17 22:14:27,2025-06-24 22:14:27,Returned
TRX-000955,ADM-003,STD-015,2024-12-08 22:14:27,2024-12-15 22:14:27,Returned
TRX-000956,ADM-004,STD-012,2025-10-08 22:14:27,2025-10-15 22:14:27,Returned
TRX-000957,ADM-005,STD-038,2025-08-04 22:14:27,2025-08-11 22:14:27,Returned
TRX-000958,ADM-005,STD-049,2024-12-22 22:14:27,2024-12-29 22:14:27,Returned
TRX-000959,ADM-002,STD-007,2025-09-04 22:14:27,2025-09-11 22:14:27,Returned
TRX-000960,ADM-002,STD-060,2025-03-13 22:14:27,2025-03-20 22:14:27,Returned
TRX-000961,ADM-005,STD-062,2025-06-20 22:14:27,2025-06-27 22:14:27,Returned
TRX-000962,ADM-004,STD-009,2024-12-03 22:14:27,2024-12-10 22:14:27,Returned
TRX-000963,ADM-004,STD-053,2025-09-04 22:14:27,2025-09-11 22:14:27,Returned
TRX-000964,ADM-005,STD-034,2025-10-06 22:14:27,2025-10-13 22:14:27,Returned
TRX-000965,ADM-004,STD-030,2025-06-11 22:14:27,2025-06-18 22:14:27,Returned
TRX-000966,ADM-005,STD-063,2025-01-28 22:14:27,2025-02-04 22:14:27,Returned
TRX-000967,ADM-002,STD-091,2025-04-20 22:14:27,2025-04-27 22:14:27,Returned
TRX-000968,ADM-002,STD-012,2025-11-26 22:14:27,2025-12-03 22:14:27,Returned
TRX-000969,ADM-003,STD-058,2025-09-15 22:14:27,2025-09-22 22:14:27,Returned
TRX-000970,ADM-005,STD-094,2025-01-03 22:14:27,2025-01-10 22:14:27,Returned
TRX-000971,ADM-004,STD-084,2025-05-09 22:14:27,2025-05-16 22:14:27,Returned
TRX-000972,ADM-004,STD-091,2025-07-01 22:14:27,2025-07-08 22:14:27,Returned
TRX-000973,ADM-002,STD-098,2025-07-13 22:14:27,2025-07-20 22:14:27,Returned
TRX-000974,ADM-002,STD-061,2025-05-30 22:14:27,2025-06-06 22:14:27,Returned
TRX-000975,ADM-001,STD-099,2025-02-01 22:14:27,2025-02-08 22:14:27,Returned
TRX-000976,ADM-002,STD-006,2025-03-18 22:14:27,2025-03-25 22:14:27,Returned
TRX-000977,ADM-005,STD-092,2025-02-11 22:14:27,2025-02-18 22:14:27,Returned
TRX-000978,ADM-003,STD-002,2025-09-29 22:14:27,2025-10-06 22:14:27,Returned
TRX-000979,ADM-001,STD-037,2025-09-23 22:14:27,2025-09-30 22:14:27,Returned
TRX-000980,ADM-003,STD-014,2025-07-17 22:14:27,2025-07-24 22:14:27,Returned
TRX-000981,ADM-005,STD-097,2025-10-10 22:14:27,2025-10-17 22:14:27,Returned
TRX-000982,ADM-005,STD-014,2025-06-07 22:14:27,2025-06-14 22:14:27,Returned
TRX-000983,ADM-005,STD-036,2025-01-26 22:14:27,2025-02-02 22:14:27,Returned
TRX-000984,ADM-002,STD-080,2025-03-06 22:14:27,2025-03-13 22:14:27,Returned
TRX-000985,ADM-004,STD-067,2025-10-30 22:14:27,2025-11-06 22:14:27,Returned
TRX-000986,ADM-001,STD-088,2025-06-05 22:14:27,2025-06-12 22:14:27,Returned
TRX-000987,ADM-005,STD-055,2025-01-21 22:14:27,2025-01-28 22:14:27,Returned
TRX-000988,ADM-003,STD-084,2025-10-23 22:14:27,2025-10-30 22:14:27,Returned
TRX-000989,ADM-001,STD-005,2025-10-17 22:14:27,2025-10-24 22:14:27,Returned
TRX-000990,ADM-001,STD-042,2025-02-25 22:14:27,2025-03-04 22:14:27,Returned
TRX-000991,ADM-003,STD-085,2025-07-17 22:14:27,2025-07-24 22:14:27,Returned
TRX-000992,ADM-004,STD-068,2025-01-02 22:14:27,2025-01-09 22:14:27,Returned
TRX-000993,ADM-005,STD-099,2025-02-15 22:14:27,2025-02-22 22:14:27,Returned
TRX-000994,ADM-001,STD-081,2025-03-14 22:14:27,2025-03-21 22:14:27,Returned
TRX-000995,ADM-005,STD-068,2024-12-26 22:14:27,2025-01-02 22:14:27,Returned
TRX-000996,ADM-003,STD-031,2025-06-10 22:14:27,2025-06-17 22:14:27,Returned
TRX-000997,ADM-005,STD-049,2025-10-06 22:14:27,2025-10-13 22:14:27,Returned
TRX-000998,ADM-002,STD-099,2025-01-24 22:14:27,2025-01-31 22:14:27,Returned
TRX-000999,ADM-002,STD-013,2025-10-22 22:14:27,2025-10-29 22:14:27,Returned
TRX-001000,ADM-001,STD-052,2025-01-19 22:14:27,2025-01-26 22:14:27,Returned
TRX-001001,ADM-005,STD-075,2025-05-14 22:14:27,2025-05-21 22:14:27,Returned
TRX-001002,ADM-001,STD-035,2025-08-19 22:14:27,2025-08-26 22:14:27,Returned
TRX-001003,ADM-001,STD-037,2025-10-12 22:14:27,2025-10-19 22:14:27,Returned
TRX-001004,ADM-005,STD-029,2025-02-22 22:14:27,2025-03-01 22:14:27,Returned
TRX-001005,ADM-001,STD-092,2025-08-30 22:14:27,2025-09-06 22:14:27,Returned
TRX-001006,ADM-005,STD-057,2025-01-23 22:14:27,2025-01-30 22:14:27,Returned
TRX-001007,ADM-001,STD-083,2025-01-31 22:14:27,2025-02-07 22:14:27,Returned
TRX-001008,ADM-001,STD-009,2025-06-09 22:14:27,2025-06-16 22:14:27,Returned
TRX-001009,ADM-003,STD-059,2025-05-26 22:14:27,2025-06-02 22:14:27,Returned
TRX-001010,ADM-002,STD-065,2025-01-24 22:14:27,2025-01-31 22:14:27,Returned
TRX-001011,ADM-002,STD-091,2025-07-11 22:14:27,2025-07-18 22:14:27,Returned
TRX-001012,ADM-001,STD-037,2025-02-06 22:14:27,2025-02-13 22:14:27,Returned
TRX-001013,ADM-004,STD-077,2025-10-20 22:14:27,2025-10-27 22:14:27,Returned
TRX-001014,ADM-003,STD-038,2025-06-06 22:14:27,2025-06-13 22:14:27,Returned
TRX-001015,ADM-002,STD-039,2025-08-28 22:14:27,2025-09-04 22:14:27,Returned
TRX-001016,ADM-004,STD-016,2025-04-09 22:14:27,2025-04-16 22:14:27,Returned
TRX-001017,ADM-002,STD-013,2025-03-03 22:14:27,2025-03-10 22:14:27,Returned
TRX-001018,ADM-002,STD-082,2025-07-01 22:14:27,2025-07-08 22:14:27,Returned
TRX-001019,ADM-002,STD-070,2025-03-28 22:14:27,2025-04-04 22:14:27,Returned
TRX-001020,ADM-003,STD-062,2025-11-22 22:14:27,2025-11-29 22:14:27,Returned
TRX-001021,ADM-005,STD-024,2025-10-08 22:14:27,2025-10-15 22:14:27,Returned
TRX-001022,ADM-001,STD-053,2025-08-20 22:14:27,2025-08-27 22:14:27,Returned
TRX-001023,ADM-005,STD-031,2025-07-14 22:14:27,2025-07-21 22:14:27,Returned
TRX-001024,ADM-002,STD-070,2025-07-09 22:14:27,2025-07-16 22:14:27,Returned
TRX-001025,ADM-002,STD-079,2025-07-14 22:14:27,2025-07-21 22:14:27,Returned
TRX-001026,ADM-002,STD-016,2025-01-14 22:14:27,2025-01-21 22:14:27,Returned
TRX-001027,ADM-003,STD-005,2025-10-01 22:14:27,2025-10-08 22:14:27,Returned
TRX-001028,ADM-003,STD-053,2025-01-26 22:14:27,2025-02-02 22:14:27,Returned
TRX-001029,ADM-001,STD-075,2025-04-10 22:14:27,2025-04-17 22:14:27,Returned
TRX-001030,ADM-003,STD-020,2025-08-07 22:14:27,2025-08-14 22:14:27,Returned
TRX-001031,ADM-001,STD-022,2025-01-05 22:14:27,2025-01-12 22:14:27,Returned
TRX-001032,ADM-003,STD-044,2024-12-21 22:14:27,2024-12-28 22:14:27,Returned
TRX-001033,ADM-002,STD-037,2025-01-22 22:14:27,2025-01-29 22:14:27,Returned
TRX-001034,ADM-004,STD-028,2025-11-08 22:14:27,2025-11-15 22:14:27,Returned
TRX-001035,ADM-004,STD-013,2024-12-04 22:14:27,2024-12-11 22:14:27,Returned
TRX-001036,ADM-005,STD-086,2025-02-06 22:14:27,2025-02-13 22:14:27,Returned
TRX-001037,ADM-002,STD-042,2025-03-07 22:14:27,2025-03-14 22:14:27,Returned
TRX-001038,ADM-002,STD-077,2025-04-03 22:14:27,2025-04-10 22:14:27,Returned
TRX-001039,ADM-005,STD-010,2025-10-14 22:14:27,2025-10-21 22:14:27,Returned
TRX-001040,ADM-002,STD-001,2025-03-18 22:14:27,2025-03-25 22:14:27,Returned
TRX-001041,ADM-001,STD-050,2025-10-28 22:14:27,2025-11-04 22:14:27,Returned
TRX-001042,ADM-003,STD-067,2025-09-17 22:14:27,2025-09-24 22:14:27,Returned
TRX-001043,ADM-003,STD-009,2024-12-23 22:14:27,2024-12-30 22:14:27,Returned
TRX-001044,ADM-001,STD-038,2025-01-10 22:14:27,2025-01-17 22:14:27,Returned
TRX-001045,ADM-001,STD-005,2025-02-03 22:14:27,2025-02-10 22:14:27,Returned
TRX-001046,ADM-001,STD-001,2025-08-23 22:14:27,2025-08-30 22:14:27,Returned
TRX-001047,ADM-003,STD-084,2025-07-06 22:14:27,2025-07-13 22:14:27,Returned
TRX-001048,ADM-005,STD-065,2025-10-01 22:14:27,2025-10-08 22:14:27,Returned
TRX-001049,ADM-003,STD-049,2025-02-14 22:14:27,2025-02-21 22:14:27,Returned
TRX-001050,ADM-003,STD-012,2025-08-27 22:14:27,2025-09-03 22:14:27,Returned
TRX-001051,ADM-002,STD-091,2025-11-19 22:14:27,2025-11-26 22:14:27,Returned
TRX-001052,ADM-003,STD-029,2025-09-10 22:14:27,2025-09-17 22:14:27,Returned
TRX-001053,ADM-002,STD-003,2025-06-18 22:14:27,2025-06-25 22:14:27,Returned
TRX-001054,ADM-005,STD-021,2025-06-04 22:14:27,2025-06-11 22:14:27,Returned
TRX-001055,ADM-004,STD-006,2025-03-09 22:14:27,2025-03-16 22:14:27,Returned
TRX-001056,ADM-005,STD-079,2025-06-02 22:14:27,2025-06-09 22:14:27,Returned
TRX-001057,ADM-004,STD-014,2025-02-20 22:14:27,2025-02-27 22:14:27,Returned
TRX-001058,ADM-004,STD-044,2025-11-01 22:14:27,2025-11-08 22:14:27,Returned
TRX-001059,ADM-001,STD-001,2025-09-04 22:14:27,2025-09-11 22:14:27,Returned
TRX-001060,ADM-003,STD-075,2025-01-21 22:14:27,2025-01-28 22:14:27,Returned
TRX-001061,ADM-003,STD-081,2025-09-30 22:14:27,2025-10-07 22:14:27,Returned
TRX-001062,ADM-004,STD-059,2025-07-03 22:14:27,2025-07-10 22:14:27,Returned
TRX-001063,ADM-002,STD-090,2025-05-12 22:14:27,2025-05-19 22:14:27,Returned
TRX-001064,ADM-004,STD-086,2025-09-12 22:14:27,2025-09-19 22:14:27,Returned
TRX-001065,ADM-003,STD-044,2025-05-25 22:14:27,2025-06-01 22:14:27,Returned
TRX-001066,ADM-002,STD-015,2024-12-26 22:14:27,2025-01-02 22:14:27,Returned
TRX-001067,ADM-001,STD-087,2025-10-21 22:14:27,2025-10-28 22:14:27,Returned
TRX-001068,ADM-002,STD-099,2025-09-30 22:14:27,2025-10-07 22:14:27,Returned
TRX-001069,ADM-002,STD-069,2025-09-15 22:14:27,2025-09-22 22:14:27,Returned
TRX-001070,ADM-005,STD-028,2024-12-05 22:14:27,2024-12-12 22:14:27,Returned
TRX-001071,ADM-001,STD-007,2025-11-03 22:14:27,2025-11-10 22:14:27,Returned
TRX-001072,ADM-002,STD-006,2025-01-31 22:14:27,2025-02-07 22:14:27,Returned
TRX-001073,ADM-002,STD-004,2025-05-20 22:14:27,2025-05-27 22:14:27,Returned
TRX-001074,ADM-004,STD-074,2025-05-15 22:14:27,2025-05-22 22:14:27,Returned
TRX-001075,ADM-001,STD-040,2025-01-10 22:14:27,2025-01-17 22:14:27,Returned
TRX-001076,ADM-005,STD-063,2025-07-15 22:14:27,2025-07-22 22:14:27,Returned
TRX-001077,ADM-001,STD-011,2025-03-20 22:14:27,2025-03-27 22:14:27,Returned
TRX-001078,ADM-002,STD-008,2025-10-13 22:14:27,2025-10-20 22:14:27,Borrowed
TRX-001079,ADM-005,STD-096,2025-07-22 22:14:27,2025-07-29 22:14:27,Returned
TRX-001080,ADM-004,STD-010,2024-12-21 22:14:27,2024-12-28 22:14:27,Returned
TRX-001081,ADM-003,STD-043,2025-06-03 22:14:27,2025-06-10 22:14:27,Returned
TRX-001082,ADM-001,STD-044,2025-09-19 22:14:27,2025-09-26 22:14:27,Returned
TRX-001083,ADM-001,STD-024,2025-09-01 22:14:27,2025-09-08 22:14:27,Returned
TRX-001084,ADM-001,STD-034,2025-01-22 22:14:27,2025-01-29 22:14:27,Returned
TRX-001085,ADM-005,STD-014,2025-09-23 22:14:27,2025-09-30 22:14:27,Returned
TRX-001086,ADM-004,STD-091,2024-12-10 22:14:27,2024-12-17 22:14:27,Returned
TRX-001087,ADM-001,STD-005,2025-07-07 22:14:27,2025-07-14 22:14:27,Returned
TRX-001088,ADM-005,STD-005,2025-07-31 22:14:27,2025-08-07 22:14:27,Returned
TRX-001089,ADM-002,STD-034,2025-02-19 22:14:27,2025-02-26 22:14:27,Returned
TRX-001090,ADM-003,STD-002,2025-08-31 22:14:27,2025-09-07 22:14:27,Returned
TRX-001091,ADM-001,STD-044,2024-12-22 22:14:27,2024-12-29 22:14:27,Returned
TRX-001092,ADM-005,STD-048,2025-09-12 22:14:27,2025-09-19 22:14:27,Returned
TRX-001093,ADM-004,STD-049,2025-06-25 22:14:27,2025-07-02 22:14:27,Borrowed
TRX-001094,ADM-004,STD-085,2025-02-10 22:14:27,2025-02-17 22:14:27,Returned
TRX-001095,ADM-001,STD-078,2025-01-28 22:14:27,2025-02-04 22:14:27,Returned
TRX-001096,ADM-002,STD-026,2025-07-29 22:14:27,2025-08-05 22:14:27,Returned
TRX-001097,ADM-002,STD-070,2025-01-09 22:14:27,2025-01-16 22:14:27,Returned
TRX-001098,ADM-002,STD-037,2025-10-14 22:14:27,2025-10-21 22:14:27,Returned
TRX-001099,ADM-001,STD-043,2025-10-04 22:14:27,2025-10-11 22:14:27,Returned
TRX-001100,ADM-002,STD-092,2025-04-18 22:14:27,2025-04-25 22:14:27,Returned
TRX-001101,ADM-003,STD-021,2025-05-30 22:14:27,2025-06-06 22:14:27,Returned
TRX-001102,ADM-003,STD-089,2025-02-26 22:14:27,2025-03-05 22:14:27,Returned
TRX-001103,ADM-004,STD-015,2025-05-22 22:14:27,2025-05-29 22:14:27,Returned
TRX-001104,ADM-004,STD-068,2025-08-21 22:14:27,2025-08-28 22:14:27,Returned
TRX-001105,ADM-003,STD-092,2025-09-28 22:14:27,2025-10-05 22:14:27,Returned
TRX-001106,ADM-001,STD-056,2025-08-25 22:14:27,2025-09-01 22:14:27,Returned
TRX-001107,ADM-002,STD-092,2025-06-17 22:14:27,2025-06-24 22:14:27,Returned
TRX-001108,ADM-003,STD-079,2025-02-07 22:14:27,2025-02-14 22:14:27,Returned
TRX-001109,ADM-005,STD-032,2025-10-19 22:14:27,2025-10-26 22:14:27,Returned
TRX-001110,ADM-001,STD-005,2025-05-26 22:14:27,2025-06-02 22:14:27,Returned
TRX-001111,ADM-003,STD-032,2025-07-02 22:14:27,2025-07-09 22:14:27,Returned
TRX-001112,ADM-004,STD-057,2025-10-12 22:14:27,2025-10-19 22:14:27,Returned
TRX-001113,ADM-005,STD-052,2025-06-15 22:14:27,2025-06-22 22:14:27,Returned
TRX-001114,ADM-002,STD-044,2025-09-06 22:14:27,2025-09-13 22:14:27,Returned
TRX-001115,ADM-003,STD-097,2025-11-01 22:14:27,2025-11-08 22:14:27,Returned
TRX-001116,ADM-004,STD-024,2025-11-20 22:14:27,2025-11-27 22:14:27,Returned
TRX-001117,ADM-001,STD-037,2025-03-14 22:14:27,2025-03-21 22:14:27,Returned
TRX-001118,ADM-001,STD-063,2025-08-22 22:14:27,2025-08-29 22:14:27,Returned
TRX-001119,ADM-003,STD-088,2025-07-03 22:14:27,2025-07-10 22:14:27,Returned
TRX-001120,ADM-001,STD-003,2025-02-14 22:14:27,2025-02-21 22:14:27,Returned
TRX-001121,ADM-002,STD-060,2025-07-11 22:14:27,2025-07-18 22:14:27,Returned
TRX-001122,ADM-004,STD-085,2025-04-27 22:14:27,2025-05-04 22:14:27,Returned
TRX-001123,ADM-002,STD-071,2025-03-07 22:14:27,2025-03-14 22:14:27,Returned
TRX-001124,ADM-005,STD-070,2025-10-18 22:14:27,2025-10-25 22:14:27,Returned
TRX-001125,ADM-001,STD-073,2025-06-14 22:14:27,2025-06-21 22:14:27,Returned
TRX-001126,ADM-002,STD-007,2025-03-16 22:14:27,2025-03-23 22:14:27,Returned
TRX-001127,ADM-002,STD-005,2025-09-16 22:14:27,2025-09-23 22:14:27,Returned
TRX-001128,ADM-005,STD-098,2025-02-18 22:14:27,2025-02-25 22:14:27,Returned
TRX-001129,ADM-004,STD-003,2025-04-04 22:14:27,2025-04-11 22:14:27,Returned
TRX-001130,ADM-002,STD-058,2025-11-19 22:14:27,2025-11-26 22:14:27,Returned
TRX-001131,ADM-003,STD-067,2025-09-15 22:14:27,2025-09-22 22:14:27,Returned
TRX-001132,ADM-003,STD-013,2025-03-18 22:14:27,2025-03-25 22:14:27,Returned
TRX-001133,ADM-003,STD-053,2024-12-31 22:14:27,2025-01-07 22:14:27,Returned
TRX-001134,ADM-003,STD-028,2025-09-12 22:14:27,2025-09-19 22:14:27,Returned
TRX-001135,ADM-003,STD-017,2025-03-07 22:14:27,2025-03-14 22:14:27,Returned
TRX-001136,ADM-005,STD-044,2025-10-10 22:14:27,2025-10-17 22:14:27,Returned
TRX-001137,ADM-002,STD-095,2025-01-02 22:14:27,2025-01-09 22:14:27,Returned
TRX-001138,ADM-005,STD-047,2025-08-05 22:14:27,2025-08-12 22:14:27,Returned
TRX-001139,ADM-001,STD-086,2024-12-05 22:14:27,2024-12-12 22:14:27,Returned
TRX-001140,ADM-003,STD-089,2025-05-20 22:14:27,2025-05-27 22:14:27,Returned
TRX-001141,ADM-002,STD-077,2024-12-13 22:14:27,2024-12-20 22:14:27,Returned
TRX-001142,ADM-005,STD-070,2025-03-20 22:14:27,2025-03-27 22:14:27,Returned
TRX-001143,ADM-002,STD-077,2025-03-12 22:14:27,2025-03-19 22:14:27,Returned
TRX-001144,ADM-004,STD-065,2025-05-14 22:14:27,2025-05-21 22:14:27,Returned
TRX-001145,ADM-003,STD-029,2025-05-06 22:14:27,2025-05-13 22:14:27,Returned
TRX-001146,ADM-004,STD-027,2025-03-12 22:14:27,2025-03-19 22:14:27,Returned
TRX-001147,ADM-004,STD-020,2025-01-08 22:14:27,2025-01-15 22:14:27,Returned
TRX-001148,ADM-003,STD-077,2025-04-30 22:14:27,2025-05-07 22:14:27,Returned
TRX-001149,ADM-005,STD-020,2025-05-01 22:14:27,2025-05-08 22:14:27,Returned
TRX-001150,ADM-004,STD-082,2025-08-02 22:14:27,2025-08-09 22:14:27,Returned
TRX-001151,ADM-005,STD-025,2025-08-12 22:14:27,2025-08-19 22:14:27,Returned
TRX-001152,ADM-004,STD-007,2025-10-10 22:14:27,2025-10-17 22:14:27,Returned
TRX-001153,ADM-005,STD-082,2025-03-20 22:14:27,2025-03-27 22:14:27,Returned
TRX-001154,ADM-004,STD-054,2025-06-04 22:14:27,2025-06-11 22:14:27,Returned
TRX-001155,ADM-002,STD-084,2025-01-11 22:14:27,2025-01-18 22:14:27,Returned
TRX-001156,ADM-003,STD-065,2025-02-25 22:14:27,2025-03-04 22:14:27,Returned
TRX-001157,ADM-002,STD-083,2025-04-11 22:14:27,2025-04-18 22:14:27,Returned
TRX-001158,ADM-001,STD-006,2025-03-23 22:14:27,2025-03-30 22:14:27,Returned
TRX-001159,ADM-004,STD-025,2025-05-10 22:14:27,2025-05-17 22:14:27,Returned
TRX-001160,ADM-001,STD-028,2025-04-18 22:14:27,2025-04-25 22:14:27,Returned
TRX-001161,ADM-002,STD-001,2025-03-22 22:14:27,2025-03-29 22:14:27,Returned
TRX-001162,ADM-001,STD-001,2025-09-11 22:14:27,2025-09-18 22:14:27,Returned
TRX-001163,ADM-002,STD-066,2025-03-05 22:14:27,2025-03-12 22:14:27,Returned
