id,borrowId,bookItemId,conditionAtBorrow
46579546-c060-4b2c-8ddd-53a95f953b4d,TRX-001133,BI-01307,New
ec7f4f7f-d210-4d4b-a5a7-08164736b5ee,TRX-001134,BI-00487,Poor
6c67cd09-7523-45a8-a7dd-9dbd1998c158,TRX-001134,BI-02153,Fair
8385f866-aa64-48f4-9879-1ea4a14aba87,TRX-001135,BI-01684,Good
620c6e27-0a6c-426c-b400-936fcfd9dbb3,TRX-001135,BI-01042,Fair
1a16c578-bd68-402a-bc8a-a02c3b15e901,TRX-001135,BI-00358,New
6e7d6b4b-277e-433f-bedf-9fad456551e0,TRX-001136,BI-01216,Good
245a8415-2782-4b04-94dc-fc743b0a97bf,TRX-001137,BI-01838,Poor
953190b5-deed-4f1a-9114-60ec7cf17e09,TRX-001138,BI-00380,Poor
ed9f3013-7a05-41fa-86b2-32d7805f307b,TRX-001139,BI-00772,Good
d109ba72-2980-4a45-8a1d-cf00da154abb,TRX-001139,BI-02893,Good
628fd9a9-7b64-4adb-96f1-10eece195505,TRX-001140,BI-01640,New
6dc4319c-9a16-4236-acf7-e572a40f3ce0,TRX-001141,BI-02001,Fair
ce126f5d-906c-4a8e-a03e-c10c0a004942,TRX-001142,BI-00921,Fair
36dc117a-2f55-4981-b101-dc5e0eb71f37,TRX-001142,BI-02980,New
4e202e30-52d1-4ab0-9aec-0684f6300e63,TRX-001142,BI-01224,Poor
a8b8cc85-e689-4df9-abf4-9bd94917a8a2,TRX-001143,BI-01246,New
43930116-1701-4a55-b4fe-23ac947f3dd2,TRX-001143,BI-00592,Fair
fc085f58-eecf-468b-ba2b-d295546f3508,TRX-001144,BI-02377,Good
5bc74411-2611-4982-ac38-919c47347583,TRX-001144,BI-02730,Good
8748a716-ef43-48a2-a070-dea35acf8a47,TRX-001144,BI-01012,Fair
86abdb37-e88a-42a9-92c8-6bbfeb08c258,TRX-001145,BI-00571,Fair
925601c6-e16b-4dd1-95d9-4685578ccfd3,TRX-001146,BI-01754,Poor
512d2b9d-fdcb-4179-9882-3d07a73920cd,TRX-001146,BI-00258,New
8d0c5829-b6b2-4dd0-95ab-15ba33bde331,TRX-001147,BI-02234,New
685323c2-8dda-4908-987f-8aa8cdd99040,TRX-001148,BI-01793,Good
2b843a3a-7fd5-4caf-8cac-122b64e9f175,TRX-001148,BI-01926,New
411db4d5-320c-4208-94f0-ea39cc7c1b77,TRX-001149,BI-02303,Good
02a4652a-d3fc-4a3f-9502-06b57e404b44,TRX-001149,BI-02324,Good
8c5a8e47-0bb2-41fb-8ae1-3594fe46bab9,TRX-001149,BI-01554,New
cdd5f63c-a64f-498d-9448-fbb96f624e37,TRX-001150,BI-01769,Good
eeacfd52-cc1c-4a61-a47d-ae53dc98d024,TRX-001150,BI-00423,Fair
b5f1438f-0173-4667-8b7c-788aba8ded85,TRX-001151,BI-00448,Poor
016317b1-1e80-434a-80cd-5133ee075f61,TRX-001152,BI-02493,Poor
6d449b02-5c61-4d21-ac79-b4bec87ab506,TRX-001152,BI-00119,Good
882c0cf4-1d27-4018-b8dc-c35a857f5c90,TRX-001153,BI-01933,New
826a1cd4-85a0-4922-845b-ec260cf35c3d,TRX-001153,BI-01578,Good
50dea4af-a872-4a68-b7bf-cb093038a54f,TRX-001153,BI-01825,Poor
59482a60-bd5a-4242-8d3f-0e3eec18c604,TRX-001154,BI-01127,Poor
389e551d-8bf7-4c07-afdf-195e67ab7394,TRX-001155,BI-00565,Fair
46e7248f-8758-4758-8e55-e56333b17ed3,TRX-001156,BI-00970,Fair
e4955513-eaae-405c-b543-526cdb6530ba,TRX-001156,BI-00838,Poor
7f75a301-548a-4888-b009-8629c9fd565b,TRX-001156,BI-00170,Good
74c44e41-5553-4015-972a-56bcbb544516,TRX-001157,BI-01535,New
ed004892-0542-4087-b4e9-1fde69908a4e,TRX-001158,BI-02622,New
27ade5b3-092e-4323-8aff-75c5af2539b4,TRX-001158,BI-00207,Poor
b9395221-d22e-4f0b-876e-b28ccf835818,TRX-001158,BI-02278,Fair
c4a2aa31-8ec8-445c-849b-b7b7ac615af8,TRX-001159,BI-00680,Fair
b0ef166f-fe57-43c6-a892-5849bda3e10c,TRX-001159,BI-02350,Good
e0056db9-ff3c-459d-9a53-8bcaee6c8eb5,TRX-001160,BI-02317,Poor
a615032b-b562-4e6b-99d1-9dd8970b5768,TRX-001160,BI-01482,Poor
869c88b3-5f6c-42ec-ac5e-5154ca8acc3a,TRX-001161,BI-00197,Poor
e40a1ebb-6396-4c1e-b4d9-405450b8220b,TRX-001161,BI-01298,Poor
a436154c-225f-430b-8003-5fbca5f9a099,TRX-001162,BI-01843,Fair
7a6d3416-9715-49b6-a3ae-76b791ea9c43,TRX-001162,BI-01287,Poor
867caf16-a486-4a45-b9fb-d12476d35b99,TRX-001162,BI-00520,Poor
d41c688c-1d24-4dc6-817b-6312d8e2a46b,TRX-001163,BI-02695,Poor
354a9dfc-0151-46fe-b701-8d363a1bc811,TRX-001164,BI-00249,Fair
ae6740f3-ac3f-4f8d-a766-76f09cdf78ca,TRX-001165,BI-02203,Fair
b3edd7f4-6aaa-4765-972a-bb005f2c58c5,TRX-001166,BI-00819,Good
372c8f2d-0cfb-433b-9a01-54135934ef0e,TRX-001166,BI-01215,Poor
ea62241c-4484-4c76-ba0c-5139c210d530,TRX-001167,BI-02425,Good
e039dcd1-1fc1-459b-8f52-3b835a5b0756,TRX-001167,BI-01453,New
3db4ac92-bd56-4507-999f-e98993bb06aa,TRX-001167,BI-01716,Good
8cd5bac1-0c61-4424-abea-30d4e810fb12,TRX-001168,BI-02721,Poor
1e2e4c33-2523-4dc0-981d-a6ce30185863,TRX-001169,BI-01820,Fair
55655aa7-923c-4803-b1bd-18f0aec417e5,TRX-001170,BI-00104,Good
a962cc4e-4a56-44a0-9927-235917a6cc83,TRX-001170,BI-01324,New
ae6da6aa-6ce5-42a4-8283-efd50bbb7741,TRX-001170,BI-00243,Poor
d8dbcb59-46d6-47e9-b9f1-42d848d02780,TRX-001171,BI-01847,New
e4b92ae3-a7ea-4e45-bac0-b5df60908fc1,TRX-001171,BI-02585,Fair
4618ffba-776a-471e-b996-08e2c95f7b7d,TRX-001171,BI-01196,Fair
1813d707-5839-4b20-8d57-c2434ea25599,TRX-001172,BI-00684,Poor
aec4c743-f0b6-4d75-8381-620bc820be54,TRX-001173,BI-00944,Good
3155ad3d-a3f1-4bc5-869e-75c310fc5162,TRX-001173,BI-02939,Good
c84bab2d-63d7-4eef-95cb-cfbf2e9c4a64,TRX-001174,BI-01840,Fair
02f2caae-812b-417d-83e9-174eed04ec4a,TRX-001175,BI-02644,Poor
94738000-2168-44ea-9df1-d2ef1fcfd9fb,TRX-001175,BI-01603,New
def3ea6b-e712-4c3e-be2c-69be35463add,TRX-001175,BI-01478,Good
d3039628-8ae2-413c-9653-d6a1f0d8c9c1,TRX-001176,BI-00619,Poor
0cb91246-6112-4fd3-b7dc-b8c9053a2dad,TRX-001176,BI-01299,Good
4296edcb-c843-4ee4-b17c-24141b3e96e0,TRX-001177,BI-01734,Poor
8e132c76-e0c8-47cc-99d4-73bd5b5b12a2,TRX-001177,BI-01062,Fair
8695a322-034f-4271-9c5b-dc5ac49a2ec5,TRX-001177,BI-01243,Fair
ed0298b0-8d2c-4b8f-9f58-93a410f8b4f6,TRX-001178,BI-02014,Good
badf69a2-69c7-4133-8187-38bcdf565806,TRX-001178,BI-01859,New
db7c779b-8719-41c0-b7ad-bc0f8ef2e69e,TRX-001178,BI-01128,Good
962e0b2a-ee14-42ef-94c3-ba2a3057f150,TRX-001179,BI-02067,Poor
89f9c0d6-9f7a-4d05-aa58-1e35f61a7ced,TRX-001179,BI-01895,Poor
7316c8ca-2856-4f8f-ac3a-59743b0e3616,TRX-001180,BI-02057,Fair
e392f339-20d7-4488-abf5-d884eec72cfd,TRX-001180,BI-00138,New
9d24976a-8fcd-49b0-b3b7-5985faa126a2,TRX-001180,BI-02742,Fair
fa22b3cf-d650-414e-a7dd-6968020e7504,TRX-001181,BI-01870,New
26c6e7bb-4fca-4306-a981-bb2b950a8423,TRX-001181,BI-02330,Poor
b3078e33-9b49-4ad2-b3a6-2feb1ec6e2f1,TRX-001182,BI-01679,Fair
52bbb710-21fa-4e51-88c8-d7ed385ec24a,TRX-001183,BI-02413,Good
8737cb29-0f04-4182-a4bc-3d2780c21329,TRX-001184,BI-00096,New
d7c3b044-a0ba-4f37-a611-9ea17f92b224,TRX-001184,BI-02626,Poor
83a7cabe-e55f-4cc6-a068-31e9deddb401,TRX-001185,BI-01377,New
3e66608e-32da-400d-a889-eb80bda05a39,TRX-001185,BI-02677,New
c6708f67-416c-46f9-a1e2-907c8f14b997,TRX-001185,BI-02021,New
9649d163-9bf5-49a7-9bf7-9ab91fda90cd,TRX-001186,BI-01357,Fair
88d6a128-8f57-4132-a974-adafe7620d59,TRX-001187,BI-00630,New
43254e98-fbf5-4228-9734-d49bf307a475,TRX-001187,BI-01248,Fair
28858ca6-fb57-4a9a-923c-200ea18adca5,TRX-001188,BI-01424,New
e318ffec-1157-4d26-8390-1ff99c29849e,TRX-001189,BI-02833,New
146125c2-a83f-48ca-ba84-7fbbffcb2b82,TRX-001189,BI-02935,Poor
35be04fa-c9f0-4008-838d-61ec30f82bc1,TRX-001189,BI-01099,New
47d683e5-24cb-4a3f-817a-a16d7df4f25f,TRX-001190,BI-00563,New
50aada27-203b-4c00-ba4a-ee34a2adf999,TRX-001190,BI-01043,Good
19f10394-29fe-440d-a448-1349e26aaf13,TRX-001191,BI-02767,Fair
22f8e21c-4277-4e66-aa22-7161d1b0067e,TRX-001192,BI-00978,Good
c23c8f80-d57e-4637-bb1a-3e3e154916aa,TRX-001193,BI-01508,New
c09fcc6d-4cad-453e-98a6-1d1ba94bc908,TRX-001193,BI-01683,Fair
b9a14bd9-44ac-4ed6-a41b-49e87cf9d30c,TRX-001193,BI-00995,Fair
3ad83707-9bfa-49af-94ca-b541b7414b72,TRX-001194,BI-01489,New
0dbe68cf-d723-4848-871e-c2c3c5897393,TRX-001194,BI-01818,Fair
84866a7c-88cd-4d0c-b1e2-a5616d7287c2,TRX-001195,BI-01188,Good
5cbc1f21-2647-4684-a43b-1090fcb14e7d,TRX-001195,BI-02534,New
130bb315-9b45-407c-8628-47669d91e907,TRX-001195,BI-01234,Good
de494709-0377-419b-8127-370b41aa7c72,TRX-001196,BI-00660,Good
e892554f-2b54-47a8-a835-7440f5f39a8e,TRX-001197,BI-01390,Fair
44574c5d-8597-4cd6-bd02-8d9e8d7d729c,TRX-001197,BI-00637,Good
9999f4c1-cdf5-4b9c-ac57-2201cbe0b0e9,TRX-001198,BI-02984,Good
f3167b1c-4572-40b5-85cc-67542631675d,TRX-001199,BI-01961,New
65d5273a-1394-43c8-967e-fcd1e02cb9f2,TRX-001199,BI-01831,New
f5695a06-9c2e-47bb-a786-ddccb5d94394,TRX-001199,BI-01562,Good
ce7ab2be-4838-4b1a-9950-cabf7686b89c,TRX-001200,BI-01755,Good
8df281a2-f972-4375-afb8-06a52c408dbc,TRX-001201,BI-01177,Fair
46b06b2b-4206-4d1c-81ed-c02f8739ddeb,TRX-001202,BI-02436,Fair
87305f02-7722-423c-8739-28f06510417a,TRX-001202,BI-00810,Poor
77826cec-e6ca-4d89-932a-05a2e589a080,TRX-001202,BI-01577,Fair
a4608ead-1daa-40c4-843b-d2fd431d9c99,TRX-001203,BI-00290,New
c67386b1-8df6-4ff6-8680-6c274f23e143,TRX-001204,BI-00783,Fair
4b0edb99-022f-44b4-95ef-868b38bbdecd,TRX-001204,BI-02696,Fair
4532bb4e-e63a-4d49-b2fb-eff195fc5b09,TRX-001205,BI-01499,New
5ac7472b-58f4-44b9-8634-93b70e083ec6,TRX-001205,BI-00677,New
e53cd2d7-bbb7-4f17-8a5b-03f07e6a50fe,TRX-001206,BI-02325,Poor
fa0f1eee-fe59-46e7-a351-e63b95a9b59f,TRX-001207,BI-02640,Fair
e113a12c-77b0-4c40-8f4f-223310263bfd,TRX-001208,BI-02399,Good
068d4431-8989-48f3-858d-d5d6b905f644,TRX-001209,BI-01398,Good
c65af3b1-0f56-46cc-8540-9ba524db7fa3,TRX-001209,BI-01182,Poor
e5bb999f-5106-40f2-852c-55ec6e611943,TRX-001210,BI-02719,Good
2e8b1de5-15c4-4744-9b26-be4addec6866,TRX-001211,BI-00935,New
4fa07d2b-65da-41e8-80b7-f20be0bfee59,TRX-001211,BI-01400,New
5b4f3270-d1a6-4aaf-a8f1-cfb5560c5c4c,TRX-001212,BI-00659,Good
9ee6eed9-d9a1-4d95-abf6-3a2a57366feb,TRX-001212,BI-02536,Good
d25e9af2-c6f8-4351-8421-52234bf0af69,TRX-001212,BI-02491,Good
96478711-30c7-4669-9635-34d1e59b7350,TRX-001213,BI-02054,New
5ec9fefe-6a85-478e-9b51-2c31319669cc,TRX-001213,BI-01977,New
d2614ca2-1f37-4973-af09-9546d0ce4057,TRX-001213,BI-00940,Fair
1569c980-369c-437a-9fc6-aca7fda4fd1a,TRX-001214,BI-00055,Poor
2dd1a1cf-04d4-4d98-94d2-039c8ef13279,TRX-001214,BI-00955,Poor
a3dab27f-435d-4edc-92a8-f144a94dba12,TRX-001214,BI-01173,Poor
666f37df-a37f-4f66-9f7c-31c4ed4eaaf4,TRX-001215,BI-02091,Good
911a6f26-1be0-4f96-b99d-0237442f795e,TRX-001216,BI-02327,Fair
660ed1fb-871a-4c17-ae7d-1bf4e83581a3,TRX-001216,BI-01644,Fair
e20dc383-d002-4030-a9ac-6e893fe7ba93,TRX-001217,BI-01272,Fair
fc311e53-777f-4eaa-b1e0-62e99cf5d29f,TRX-001217,BI-01775,New
72bf94db-8fe3-49e3-acd8-b989a75aae52,TRX-001218,BI-01481,New
a6305914-e69e-42ab-96c8-454df5306d90,TRX-001218,BI-02657,New
30176307-7b95-4b7c-9d53-9c3551b3107b,TRX-001219,BI-00798,Poor
3899caf1-6281-4908-b959-10d5afd838c5,TRX-001219,BI-02703,Good
b9fd06db-592f-4192-a549-ba515bf849ad,TRX-001220,BI-02478,New
87dd91fd-a3fa-4eeb-86e5-17a9b4a1d864,TRX-001221,BI-00441,Fair
34ee1e1e-916d-4d33-808f-12c1edb1a542,TRX-001221,BI-02942,Good
6ee7b1b1-cdd1-4f67-ba0c-777b9b4ec4bf,TRX-001221,BI-02545,New
8791c919-9d0f-4160-a0ee-23989e32572c,TRX-001222,BI-00090,Fair
32993318-d89e-4a32-9990-01d26d8c56a3,TRX-001222,BI-01362,Fair
4548f837-ed00-4690-b0df-ca0281c186a1,TRX-001223,BI-02881,Good
fb2f2331-97e1-4697-bc1c-510090a48416,TRX-001223,BI-00537,New
67bce9fd-dcbe-4dbf-ab89-59b3c666b0c1,TRX-001224,BI-00787,New
3df05267-b92d-47df-9c65-4e3439738ccf,TRX-001224,BI-00584,Poor
65887150-7c65-4810-851a-3662b1988afa,TRX-001224,BI-01242,Fair
ca33cef9-9661-44ab-a83d-c8fd59006e8c,TRX-001225,BI-02439,Good
d3975077-c415-4ce1-8d84-ce3e539fc37c,TRX-001226,BI-02115,New
b795fa45-bff7-4826-b451-96176c74b931,TRX-001226,BI-01348,Fair
d775ef10-c467-4c61-af66-28283b814e14,TRX-001226,BI-01727,New
8a71fd1e-5598-4433-ad02-b7fd21055865,TRX-001227,BI-02557,New
eb5eb1a6-a253-4ce6-8858-3d886ba4302b,TRX-001227,BI-00711,New
e87541ac-03e9-4d7b-8b9e-4e6038e6d73e,TRX-001227,BI-00997,New
27324385-486a-479a-9b0f-04ebe314d5f1,TRX-001228,BI-02613,Good
13692579-9333-4489-8c6e-2ed802e9d242,TRX-001228,BI-02925,New
1f0bef5f-b702-4618-b851-5f65e1434c1e,TRX-001229,BI-00469,New
863e34d4-d2eb-48e1-a82c-3b060f88301b,TRX-001229,BI-01442,Good
79057b31-ce58-4c86-b776-a93e93bb0584,TRX-001230,BI-02510,New
61268d3d-d61e-47f8-b57b-0ff130437296,TRX-001230,BI-02064,Fair
83c44f32-4dc5-4400-b1db-a44319b630f7,TRX-001230,BI-02693,Good
4ded2ecf-5ad1-4e4a-aadf-6097449415fd,TRX-001231,BI-00068,New
14d2417c-e4c0-418b-8813-bf24bbe5ddee,TRX-001231,BI-02554,Fair
9f043f76-c440-4f53-9b73-0634dc5a1ba9,TRX-001231,BI-01560,Fair
327bf2d7-c6c3-4566-9511-d9a6815cd629,TRX-001232,BI-01296,Good
37f3d1ec-ec93-42a5-80e6-802e0ed2e65b,TRX-001232,BI-02866,Fair
f2dbb25a-b32b-4cc1-b9f5-bfb4cd0f77ce,TRX-001232,BI-01983,Fair
4080d80b-2fe1-479f-8b4b-6a4ed417d7f7,TRX-001233,BI-01989,Good
cd903e6c-1dad-4792-8799-157e321eef60,TRX-001233,BI-01722,Fair
784b58e5-f17a-4fe7-801c-8728c552b8ef,TRX-001234,BI-00582,New
bde060e3-aa9e-4e20-8ca1-0562ea6fa8df,TRX-001235,BI-00730,Poor
c8475b08-8ba6-49c7-9314-71670157a21b,TRX-001236,BI-01899,Good
3107e4fb-a317-4d20-b18f-417300f9de7a,TRX-001236,BI-00453,Good
99d4d9e6-58f5-43d9-9f5c-878e3877357a,TRX-001237,BI-00303,Good
316c7fc0-0af3-44ad-a816-4e48907d5964,TRX-001237,BI-02148,Fair
bf4776a4-d371-4acd-97c7-414334ab2fc7,TRX-001237,BI-00146,Poor
877b11e9-cff8-49c9-b625-cd2deba65280,TRX-001238,BI-02146,Good
a70a2775-828c-4cb9-9c0f-7fa96fc33c43,TRX-001238,BI-02563,New
c2ad217b-1007-49c9-88bb-15fe2e19b91a,TRX-001239,BI-01551,Poor
79abb6af-6725-4d32-a875-b765b3a51383,TRX-001240,BI-02073,Fair
2fc8005b-82b9-46b2-a6ec-52276107f429,TRX-001240,BI-00268,New
209522be-6761-4898-85b0-ec41aed20b7b,TRX-001241,BI-00342,Poor
c32f90d7-5cb9-4e0b-ad57-e99e7329ad16,TRX-001242,BI-01096,Poor
793329e5-9016-44d1-8692-a66ce139ab75,TRX-001242,BI-00310,Fair
7ffa2c1d-8040-4497-af3b-02fcc5258121,TRX-001242,BI-00911,Poor
cd0a3ada-eb90-41b8-9a09-2c30895b90b4,TRX-001243,BI-00021,Good
71bdc10d-aa0d-410d-b120-4477244f736a,TRX-001243,BI-01892,New
4027fae9-08d3-4ad6-9856-40001c9a632d,TRX-001243,BI-00835,Poor
e593ec4d-92c2-46c8-a373-d8224e8f4a4a,TRX-001244,BI-00082,New
b3433718-c83d-4353-bb66-e73c188251f8,TRX-001245,BI-01717,Poor
213ae163-e1f9-443f-bf9f-fd92a3828de8,TRX-001245,BI-01725,Fair
e9e33596-5246-478c-b0b3-fbfc8e5dafc4,TRX-001245,BI-02957,Poor
e5c530c7-548d-4757-8f4f-c89c6b21ca61,TRX-001246,BI-02260,New
4d98f758-0459-460f-b507-663fad61111d,TRX-001247,BI-00874,Good
2a489f92-51bc-46ff-8f66-d4a48d9ec361,TRX-001247,BI-01232,New
5e07fe7f-9f78-423f-9161-692d7b9a80fc,TRX-001248,BI-02437,Fair
62d4c598-6501-4b4e-9e26-fa4772bf9935,TRX-001249,BI-02985,Poor
d311057a-fe69-46f9-9d19-e4f81cc3f0a3,TRX-001250,BI-02065,New
93154383-e3b6-4210-b4e9-64a77982dc99,TRX-001251,BI-02821,Good
e9d60a44-d5a6-460d-b5b2-68a795f16c42,TRX-001252,BI-02523,New
22f07331-3615-42db-abe1-e6c01d856abb,TRX-001252,BI-01041,Poor
90b0fa70-1f31-47aa-9309-393af86242eb,TRX-001253,BI-01038,Fair
8dde3ec4-ca28-45d4-8bf8-0fb62fdd01aa,TRX-001253,BI-02102,Poor
27d45529-df3a-44d1-9c4f-3df89dfa79ff,TRX-001253,BI-02477,Poor
939bd52b-376c-4b05-988e-bda827a72a62,TRX-001254,BI-02825,Fair
54276f1c-5f43-4bfc-8ada-cc6d0fe94129,TRX-001254,BI-02276,New
d9782b8a-0991-43f1-b2a5-0a62c97c7c7a,TRX-001254,BI-00445,Fair
f39fc580-8234-4937-b8c5-cf8243a246c9,TRX-001255,BI-02416,Poor
07afa203-6bdd-4755-8992-d891c456432c,TRX-001255,BI-00590,Poor
28fd6056-6abd-4538-841f-5243549542ca,TRX-001256,BI-00661,Fair
4b1263fc-c3de-42fe-9a7e-bf52fc467862,TRX-001256,BI-02674,New
fa491af7-5903-4526-ba29-3e09d35f6c2c,TRX-001257,BI-01233,Good
60ded068-416a-415b-bd02-9300eaae09dc,TRX-001257,BI-00786,New
c63bfb3a-d1ce-42e3-93da-eaee6b653757,TRX-001258,BI-00902,Good
89ca9a62-300a-46c6-a126-bf6386e83b32,TRX-001259,BI-02900,Poor
6b666d64-2e58-4e00-969d-e190e805fe7b,TRX-001260,BI-02875,Poor
60bbf477-f452-49a4-8368-c9aa3857bbd3,TRX-001260,BI-01823,Fair
23be1e11-a7cc-4163-b831-296486e003de,TRX-001261,BI-01409,Fair
902fc2b6-ca10-4b1a-9bf4-814cfbb07607,TRX-001261,BI-00325,Good
b96afbdc-bc26-4dd8-b0fb-6c80b5dfed78,TRX-001262,BI-01523,Poor
5a02ad7e-324e-49fd-89cc-aac4f4f9d3e7,TRX-001263,BI-00060,Good
9873aca7-f8e7-42a5-8273-ea8736cf2495,TRX-001264,BI-02036,New
10744c8a-2214-4e1a-808a-438bd4a65694,TRX-001264,BI-01132,Poor
f6928d84-0acc-444f-a4f5-c444ea7328ed,TRX-001265,BI-00033,Good
b5aa7cac-8256-413f-af2d-4e139a2af469,TRX-001265,BI-00640,Fair
e25a27ea-b143-4dc8-b95b-2af9459d33f1,TRX-001265,BI-01297,New
b1ec5c73-de5e-43bc-aa2e-8ca5c104036a,TRX-001266,BI-00948,New
09f59934-908b-483a-93c9-1785c2622c0a,TRX-001267,BI-02407,Good
a60076c2-80f8-4708-9d34-bc88d946f973,TRX-001268,BI-02088,Good
064ca71b-3867-405f-a394-71988b90eb40,TRX-001269,BI-02962,Fair
6c787f47-997f-459c-b4d3-423c0302d592,TRX-001269,BI-01123,Good
8858b5e0-5064-4e3b-a14d-1ad984fcb7a5,TRX-001270,BI-01768,Poor
d2f95c6b-af66-460e-820a-5d9879cd1b95,TRX-001271,BI-01612,Poor
4c69867d-d1d7-4a4c-9a23-cb8e185dc08d,TRX-001271,BI-01261,Good
0ea428d4-abbb-433a-ab18-b78c5999bf35,TRX-001271,BI-02724,New
8ca508e8-398b-467a-b16e-5b644d5c5374,TRX-001272,BI-00500,Good
449bdbd2-0c0e-4845-be7d-85c4a7fadf1b,TRX-001272,BI-02671,Fair
c23c877b-03fc-45cd-9fc8-b8b2a271d8d1,TRX-001273,BI-01018,Good
5eb44d5c-8eb0-4fbf-a8c3-2617185cf2b9,TRX-001273,BI-02588,Good
937d852d-eb24-49b1-aa95-296a43ad0977,TRX-001273,BI-00579,New
a92701cf-493e-4be4-9737-7e6c83826c56,TRX-001274,BI-01829,Poor
81e1e77f-cdfe-48a2-a9c2-a52865960a34,TRX-001274,BI-00530,Good
98a599e5-5547-4453-a6c9-e5ce42475dfd,TRX-001275,BI-01676,Poor
828e96e4-8fcb-44b4-a481-bb7866a0dd0b,TRX-001275,BI-00450,Good
863774cd-d888-4d18-8ccf-5501837f1def,TRX-001276,BI-01756,Poor
a85784cb-a3ce-4dc7-8cd3-d8b037b8e1f1,TRX-001277,BI-01464,Fair
4a1780d0-57cb-45ea-8791-86c89bb50154,TRX-001278,BI-00080,Poor
84f4f5c1-9fe4-4a30-a11d-cc689bd77754,TRX-001278,BI-02451,Fair
4a79e1fc-459a-41b3-9738-e9b3195e4ca7,TRX-001279,BI-02654,Poor
4a056912-e1b6-4f8c-a480-9cbaff4db076,TRX-001279,BI-00431,New
6fa438df-d941-43df-a667-710dbd865af9,TRX-001279,BI-02139,New
8a26fca6-f93b-4d04-a5fb-578414b86d69,TRX-001280,BI-00088,New
483f1add-6f51-4604-b06c-1075c666bdf9,TRX-001281,BI-00003,New
3d0fb3d2-c887-4a96-85a5-cb88e83d01a0,TRX-001281,BI-00927,Good
1e11afac-3cbb-40f6-a78b-e2e1957f1c9d,TRX-001281,BI-02111,Fair
641af9d7-c4f2-4496-8db0-06d3f931b110,TRX-001282,BI-00308,New
1cc6de00-a084-4e85-a5d5-c935c85ba935,TRX-001283,BI-01402,Good
5a7d897e-6554-4844-8334-2018a2c929b6,TRX-001283,BI-02778,Good
103ce139-dc1f-4005-a6c1-db7bec28b85a,TRX-001283,BI-00649,Fair
e06d1c25-1b29-4de6-b38e-2d97e4f1f761,TRX-001284,BI-02551,Fair
16331304-1d1e-44cd-b854-4a103c926517,TRX-001285,BI-00541,Poor
5f8c5d53-6ca9-4591-8818-7ee66c9f51bd,TRX-001286,BI-00698,Fair
720bb5d8-a188-48e2-949a-8fbb3a90055a,TRX-001287,BI-02930,Good
7c63c511-6b91-4025-8bdf-c6469191437b,TRX-001287,BI-02979,Poor
cc5b99fe-1d2d-4480-9008-2083c09ae7d7,TRX-001287,BI-00517,Fair
d356a5c2-11db-458e-9caf-5e57057b99a5,TRX-001288,BI-02717,Fair
6295363d-4123-4b3e-b379-c2cebec1f35c,TRX-001288,BI-02474,Fair
851c4ecc-3619-46fd-bce6-09ecb8fda92a,TRX-001289,BI-02843,New
45e59506-27d6-4f04-ac6e-ca629638db0b,TRX-001289,BI-02667,Good
b38db255-da3c-47b0-ae62-c795a6d342da,TRX-001290,BI-00276,Fair
5a4cbfbb-e234-4ba7-af5a-89fae41aaada,TRX-001290,BI-01054,Fair
5c276549-a344-4b62-8e57-f7e63b0ad34f,TRX-001291,BI-02160,New
934c0a03-4e79-48b3-affe-0ba1ccc23018,TRX-001292,BI-01646,Good
5f0fc327-66bb-4eba-b92c-4bffe7bdf819,TRX-001293,BI-02864,Fair
f50d35cb-ce6d-4e78-8818-ce45b9100080,TRX-001293,BI-02861,Fair
51141cc5-198a-44ac-a1a9-a6e13be3f297,TRX-001294,BI-00917,New
fd35ae83-e45f-414e-8c4f-35fcba78724c,TRX-001294,BI-02266,Good
0574a2a4-2de9-481b-be10-87cbdcff13dd,TRX-001294,BI-02279,Poor
2677d942-0d1d-44f8-9788-58feeb8769b7,TRX-001295,BI-02411,Poor
cc4e0783-579f-41f6-9511-282eb708a4e7,TRX-001295,BI-02867,Poor
e841a1ad-8ce2-42a9-af3f-01e43afbc214,TRX-001296,BI-00337,New
ae8c419f-d10d-41b6-a768-055e47f801a5,TRX-001296,BI-01798,New
9d616d6d-1c67-422a-98b2-0d03836b2f2a,TRX-001297,BI-00069,New
ebab0507-3ba7-4cbf-8c88-ef77912f7f58,TRX-001297,BI-00012,New
c8c5fedc-0979-426b-9152-f9fbb250c4c2,TRX-001298,BI-02559,Good
a44dd00f-12f1-4c11-87fa-b97d120a8c6d,TRX-001298,BI-01555,Good
5f7f85bf-43ca-49fa-bd80-b8ce91fc48a2,TRX-001298,BI-01648,Poor
37a4cfba-22e9-41f1-ab74-cafa7163c783,TRX-001299,BI-01034,Fair
b318b05f-c34c-44ee-9e40-890acb275981,TRX-001299,BI-02421,New
fece5757-e70a-4fd6-96f0-fb2e0dac9545,TRX-001299,BI-01916,New
cda2e553-e38e-46f6-8a01-f3a51c0627e6,TRX-001300,BI-02343,Fair
40c12d35-5272-42f9-9ab4-02d5be2c86b2,TRX-001301,BI-00486,Fair
849b2d61-3d99-4dd0-a054-86e8174678a2,TRX-001301,BI-00125,Fair
48b7b768-209d-4b8b-b91a-4e56ff5b22a1,TRX-001301,BI-00979,Fair
8aba8aa5-bd9b-4d29-91ef-6bcec91ac369,TRX-001302,BI-01029,New
68e7646d-bbbf-48dc-8205-e58fbcb9793f,TRX-001302,BI-02308,Fair
