id,masterId,code,condition,status,createdAt
BI-02279,BM-0272,INV-002279,Poor,Available,2023-07-13 22:14:27
BI-02280,BM-0587,INV-002280,New,Available,2023-10-18 22:14:27
BI-02281,BM-0104,INV-002281,Poor,Available,2023-04-14 22:14:27
BI-02282,BM-0767,INV-002282,Fair,Available,2025-05-21 22:14:27
BI-02283,BM-0526,INV-002283,Good,Available,2023-07-12 22:14:27
BI-02284,BM-0319,INV-002284,New,Available,2023-09-17 22:14:27
BI-02285,BM-0907,INV-002285,New,Available,2023-12-13 22:14:27
BI-02286,BM-0198,INV-002286,Poor,Available,2023-11-08 22:14:27
BI-02287,BM-0982,INV-002287,New,Available,2024-12-26 22:14:27
BI-02288,BM-0916,INV-002288,Fair,Available,2023-05-24 22:14:27
BI-02289,BM-0891,INV-002289,New,Available,2023-11-11 22:14:27
BI-02290,BM-0883,INV-002290,Poor,Available,2023-03-26 22:14:27
BI-02291,BM-0539,INV-002291,Good,Available,2024-04-24 22:14:27
BI-02292,BM-0512,INV-002292,Good,Available,2023-08-05 22:14:27
BI-02293,BM-0468,INV-002293,Poor,Available,2024-09-14 22:14:27
BI-02294,BM-0577,INV-002294,Fair,Available,2024-05-23 22:14:27
BI-02295,BM-0811,INV-002295,New,Available,2024-05-17 22:14:27
BI-02296,BM-0834,INV-002296,Good,Available,2023-04-19 22:14:27
BI-02297,BM-0189,INV-002297,Poor,Available,2025-04-13 22:14:27
BI-02298,BM-0235,INV-002298,Good,Available,2024-10-01 22:14:27
BI-02299,BM-0686,INV-002299,Good,Available,2025-06-15 22:14:27
BI-02300,BM-0481,INV-002300,New,Available,2024-01-13 22:14:27
BI-02301,BM-0061,INV-002301,New,Available,2025-06-19 22:14:27
BI-02302,BM-0481,INV-002302,Good,Available,2025-06-23 22:14:27
BI-02303,BM-0453,INV-002303,Good,Available,2023-07-12 22:14:27
BI-02304,BM-0522,INV-002304,Poor,Available,2024-12-05 22:14:27
BI-02305,BM-0626,INV-002305,New,Available,2024-02-25 22:14:27
BI-02306,BM-0270,INV-002306,Fair,Available,2024-08-16 22:14:27
BI-02307,BM-0232,INV-002307,Fair,Available,2025-05-09 22:14:27
BI-02308,BM-0147,INV-002308,Fair,Available,2024-07-07 22:14:27
BI-02309,BM-0160,INV-002309,Good,Available,2025-07-05 22:14:27
BI-02310,BM-0201,INV-002310,Poor,Available,2024-04-22 22:14:27
BI-02311,BM-0894,INV-002311,Fair,Available,2024-02-08 22:14:27
BI-02312,BM-0659,INV-002312,New,Available,2023-12-30 22:14:27
BI-02313,BM-0957,INV-002313,Fair,Available,2024-09-28 22:14:27
BI-02314,BM-0356,INV-002314,Poor,Available,2024-06-10 22:14:27
BI-02315,BM-0110,INV-002315,Good,Available,2023-07-11 22:14:27
BI-02316,BM-0536,INV-002316,Fair,Available,2025-07-21 22:14:27
BI-02317,BM-0258,INV-002317,Poor,Available,2025-04-30 22:14:27
BI-02318,BM-0399,INV-002318,Fair,Available,2024-07-08 22:14:27
BI-02319,BM-0394,INV-002319,Poor,Available,2023-09-20 22:14:27
BI-02320,BM-0644,INV-002320,New,Available,2024-09-09 22:14:27
BI-02321,BM-0923,INV-002321,Good,Available,2023-06-07 22:14:27
BI-02322,BM-0186,INV-002322,Fair,Available,2023-09-12 22:14:27
BI-02323,BM-0444,INV-002323,Poor,Available,2023-08-29 22:14:27
BI-02324,BM-0975,INV-002324,Good,Available,2024-08-01 22:14:27
BI-02325,BM-0947,INV-002325,Poor,Available,2023-08-09 22:14:27
BI-02326,BM-0226,INV-002326,New,Available,2024-07-04 22:14:27
BI-02327,BM-0655,INV-002327,Fair,Available,2025-08-01 22:14:27
BI-02328,BM-0039,INV-002328,Good,Available,2024-09-03 22:14:27
BI-02329,BM-0238,INV-002329,Poor,Available,2025-02-06 22:14:27
BI-02330,BM-0169,INV-002330,Poor,Available,2023-06-02 22:14:27
BI-02331,BM-0458,INV-002331,New,Available,2024-08-06 22:14:27
BI-02332,BM-0272,INV-002332,Poor,Available,2023-12-20 22:14:27
BI-02333,BM-0599,INV-002333,New,Available,2023-03-20 22:14:27
BI-02334,BM-0978,INV-002334,Poor,Available,2023-07-17 22:14:27
BI-02335,BM-0951,INV-002335,Good,Available,2024-01-24 22:14:27
BI-02336,BM-0779,INV-002336,Fair,Available,2025-08-09 22:14:27
BI-02337,BM-0548,INV-002337,New,Available,2024-05-12 22:14:27
BI-02338,BM-0095,INV-002338,Fair,Available,2023-05-24 22:14:27
BI-02339,BM-0219,INV-002339,Fair,Available,2023-11-28 22:14:27
BI-02340,BM-0374,INV-002340,Good,Available,2024-10-18 22:14:27
BI-02341,BM-0065,INV-002341,Fair,Available,2023-11-01 22:14:27
BI-02342,BM-0317,INV-002342,Fair,Available,2024-05-17 22:14:27
BI-02343,BM-0583,INV-002343,Fair,Available,2025-07-19 22:14:27
BI-02344,BM-0815,INV-002344,New,Available,2023-05-24 22:14:27
BI-02345,BM-0316,INV-002345,Poor,Available,2023-07-02 22:14:27
BI-02346,BM-0259,INV-002346,Poor,Available,2023-09-09 22:14:27
BI-02347,BM-0326,INV-002347,Good,Available,2023-03-24 22:14:27
BI-02348,BM-0135,INV-002348,New,Available,2023-06-02 22:14:27
BI-02349,BM-0722,INV-002349,Poor,Available,2023-04-17 22:14:27
BI-02350,BM-1000,INV-002350,Good,Available,2023-09-07 22:14:27
BI-02351,BM-0105,INV-002351,Good,Available,2023-09-19 22:14:27
BI-02352,BM-0689,INV-002352,Poor,Available,2025-03-18 22:14:27
BI-02353,BM-0997,INV-002353,New,Available,2023-03-14 22:14:27
BI-02354,BM-0122,INV-002354,New,Available,2024-07-09 22:14:27
BI-02355,BM-0107,INV-002355,Good,Available,2023-08-07 22:14:27
BI-02356,BM-0639,INV-002356,Poor,Available,2024-08-29 22:14:27
BI-02357,BM-0671,INV-002357,Poor,Available,2024-11-07 22:14:27
BI-02358,BM-0919,INV-002358,Good,Available,2025-05-07 22:14:27
BI-02359,BM-0901,INV-002359,Poor,Available,2024-04-11 22:14:27
BI-02360,BM-0693,INV-002360,Good,Available,2023-04-30 22:14:27
BI-02361,BM-0520,INV-002361,New,Available,2023-12-24 22:14:27
BI-02362,BM-0631,INV-002362,Good,Available,2024-11-29 22:14:27
BI-02363,BM-0345,INV-002363,Fair,Available,2025-02-07 22:14:27
BI-02364,BM-0920,INV-002364,Good,Available,2023-10-20 22:14:27
BI-02365,BM-0822,INV-002365,Poor,Available,2025-05-05 22:14:27
BI-02366,BM-0789,INV-002366,Fair,Available,2023-06-12 22:14:27
BI-02367,BM-0595,INV-002367,Fair,Available,2024-08-22 22:14:27
BI-02368,BM-0285,INV-002368,Good,Available,2023-06-01 22:14:27
BI-02369,BM-0299,INV-002369,Good,Available,2024-09-25 22:14:27
BI-02370,BM-0847,INV-002370,Poor,Available,2024-10-07 22:14:27
BI-02371,BM-0994,INV-002371,Poor,Available,2025-03-06 22:14:27
BI-02372,BM-0904,INV-002372,Good,Available,2023-08-06 22:14:27
BI-02373,BM-0646,INV-002373,Good,Available,2023-08-08 22:14:27
BI-02374,BM-0372,INV-002374,New,Available,2023-12-26 22:14:27
BI-02375,BM-0087,INV-002375,Poor,Available,2024-01-29 22:14:27
BI-02376,BM-0389,INV-002376,Good,Available,2025-08-10 22:14:27
BI-02377,BM-0020,INV-002377,Good,Available,2024-09-06 22:14:27
BI-02378,BM-0916,INV-002378,New,Available,2023-12-20 22:14:27
BI-02379,BM-0025,INV-002379,Good,Available,2023-04-16 22:14:27
BI-02380,BM-0309,INV-002380,Good,Available,2025-04-14 22:14:27
BI-02381,BM-0082,INV-002381,Fair,Available,2023-06-04 22:14:27
BI-02382,BM-0185,INV-002382,Poor,Available,2024-10-05 22:14:27
BI-02383,BM-0776,INV-002383,New,Available,2025-06-16 22:14:27
BI-02384,BM-0878,INV-002384,Good,Available,2024-01-06 22:14:27
BI-02385,BM-0595,INV-002385,Good,Available,2024-03-10 22:14:27
BI-02386,BM-0428,INV-002386,Poor,Available,2025-01-26 22:14:27
BI-02387,BM-0439,INV-002387,Fair,Available,2023-06-28 22:14:27
BI-02388,BM-0216,INV-002388,Poor,Available,2024-06-01 22:14:27
BI-02389,BM-0276,INV-002389,Poor,Available,2023-12-17 22:14:27
BI-02390,BM-0818,INV-002390,Poor,Available,2023-05-20 22:14:27
BI-02391,BM-0918,INV-002391,Good,Available,2024-08-05 22:14:27
BI-02392,BM-0450,INV-002392,Poor,Available,2025-05-30 22:14:27
BI-02393,BM-0134,INV-002393,Good,Available,2024-12-02 22:14:27
BI-02394,BM-0409,INV-002394,Poor,Available,2024-04-03 22:14:27
BI-02395,BM-0865,INV-002395,New,Available,2025-01-02 22:14:27
BI-02396,BM-0271,INV-002396,Fair,Available,2025-03-12 22:14:27
BI-02397,BM-0646,INV-002397,Poor,Available,2024-11-21 22:14:27
BI-02398,BM-0422,INV-002398,Poor,Available,2023-11-25 22:14:27
BI-02399,BM-0913,INV-002399,Good,Available,2023-11-17 22:14:27
BI-02400,BM-0870,INV-002400,Poor,Available,2023-07-25 22:14:27
BI-02401,BM-0959,INV-002401,Good,Available,2024-02-20 22:14:27
BI-02402,BM-0820,INV-002402,New,Available,2024-04-02 22:14:27
BI-02403,BM-0106,INV-002403,Poor,Available,2024-05-29 22:14:27
BI-02404,BM-0551,INV-002404,Fair,Available,2024-03-04 22:14:27
BI-02405,BM-0273,INV-002405,Poor,Available,2024-10-01 22:14:27
BI-02406,BM-0192,INV-002406,Good,Available,2024-04-16 22:14:27
BI-02407,BM-0035,INV-002407,Good,Available,2024-04-10 22:14:27
BI-02408,BM-0274,INV-002408,Fair,Available,2024-11-28 22:14:27
BI-02409,BM-0377,INV-002409,Poor,Available,2025-07-15 22:14:27
BI-02410,BM-0299,INV-002410,New,Available,2024-12-31 22:14:27
BI-02411,BM-0001,INV-002411,Poor,Available,2023-09-27 22:14:27
BI-02412,BM-0904,INV-002412,New,Available,2024-05-10 22:14:27
BI-02413,BM-0344,INV-002413,Good,Available,2023-08-08 22:14:27
BI-02414,BM-0384,INV-002414,Fair,Borrowed,2025-07-18 22:14:27
BI-02415,BM-0940,INV-002415,Good,Available,2025-07-08 22:14:27
BI-02416,BM-0961,INV-002416,Poor,Available,2023-03-13 22:14:27
BI-02417,BM-0022,INV-002417,Poor,Available,2025-06-22 22:14:27
BI-02418,BM-0098,INV-002418,New,Available,2025-06-13 22:14:27
BI-02419,BM-0399,INV-002419,Good,Available,2025-05-29 22:14:27
BI-02420,BM-0444,INV-002420,New,Available,2024-03-03 22:14:27
BI-02421,BM-0533,INV-002421,New,Available,2023-10-22 22:14:27
BI-02422,BM-0125,INV-002422,Good,Available,2025-01-16 22:14:27
BI-02423,BM-0609,INV-002423,New,Available,2024-10-01 22:14:27
BI-02424,BM-0168,INV-002424,Good,Available,2025-05-16 22:14:27
BI-02425,BM-0706,INV-002425,Good,Available,2023-05-24 22:14:27
BI-02426,BM-0047,INV-002426,Good,Available,2024-08-03 22:14:27
BI-02427,BM-0048,INV-002427,Poor,Available,2025-04-18 22:14:27
BI-02428,BM-0484,INV-002428,Fair,Available,2024-05-13 22:14:27
BI-02429,BM-0565,INV-002429,New,Available,2024-05-15 22:14:27
BI-02430,BM-0483,INV-002430,New,Available,2023-05-11 22:14:27
BI-02431,BM-0889,INV-002431,New,Available,2024-11-10 22:14:27
BI-02432,BM-0977,INV-002432,New,Available,2025-01-29 22:14:27
BI-02433,BM-0384,INV-002433,Poor,Available,2024-12-03 22:14:27
BI-02434,BM-0832,INV-002434,Fair,Available,2024-02-17 22:14:27
BI-02435,BM-0233,INV-002435,Good,Available,2024-07-16 22:14:27
BI-02436,BM-0596,INV-002436,Fair,Available,2023-10-10 22:14:27
BI-02437,BM-0490,INV-002437,Fair,Available,2023-12-15 22:14:27
BI-02438,BM-0536,INV-002438,New,Available,2025-03-07 22:14:27
BI-02439,BM-0466,INV-002439,Good,Available,2025-03-21 22:14:27
BI-02440,BM-0378,INV-002440,Poor,Available,2024-04-25 22:14:27
BI-02441,BM-0934,INV-002441,Poor,Available,2025-03-03 22:14:27
BI-02442,BM-0610,INV-002442,Fair,Available,2025-03-27 22:14:27
BI-02443,BM-0360,INV-002443,Good,Available,2023-08-04 22:14:27
BI-02444,BM-0740,INV-002444,New,Available,2024-07-16 22:14:27
BI-02445,BM-0395,INV-002445,Good,Available,2024-04-14 22:14:27
BI-02446,BM-0085,INV-002446,New,Available,2024-03-29 22:14:27
BI-02447,BM-0695,INV-002447,New,Available,2023-07-22 22:14:27
BI-02448,BM-0428,INV-002448,Fair,Available,2024-04-07 22:14:27
BI-02449,BM-0497,INV-002449,Fair,Available,2024-05-08 22:14:27
BI-02450,BM-0015,INV-002450,Poor,Available,2023-09-13 22:14:27
BI-02451,BM-0920,INV-002451,Fair,Available,2025-01-23 22:14:27
BI-02452,BM-0020,INV-002452,Good,Available,2024-06-21 22:14:27
BI-02453,BM-0331,INV-002453,Good,Available,2023-09-06 22:14:27
BI-02454,BM-0217,INV-002454,Fair,Available,2024-05-01 22:14:27
BI-02455,BM-0312,INV-002455,Good,Available,2023-11-22 22:14:27
BI-02456,BM-0062,INV-002456,Fair,Available,2023-04-04 22:14:27
BI-02457,BM-0939,INV-002457,Fair,Available,2023-11-12 22:14:27
BI-02458,BM-0930,INV-002458,Fair,Available,2023-05-01 22:14:27
BI-02459,BM-0539,INV-002459,Good,Available,2025-02-07 22:14:27
BI-02460,BM-0954,INV-002460,Good,Available,2023-03-13 22:14:27
BI-02461,BM-0049,INV-002461,Good,Available,2023-11-04 22:14:27
BI-02462,BM-0661,INV-002462,New,Available,2023-04-11 22:14:27
BI-02463,BM-0235,INV-002463,New,Available,2023-05-29 22:14:27
BI-02464,BM-0544,INV-002464,Poor,Available,2023-07-09 22:14:27
BI-02465,BM-0993,INV-002465,Poor,Available,2024-01-15 22:14:27
BI-02466,BM-0707,INV-002466,Poor,Available,2023-12-17 22:14:27
BI-02467,BM-0143,INV-002467,New,Available,2023-08-23 22:14:27
BI-02468,BM-0909,INV-002468,Fair,Available,2025-02-23 22:14:27
BI-02469,BM-0432,INV-002469,Poor,Available,2023-08-16 22:14:27
BI-02470,BM-0898,INV-002470,Good,Available,2024-01-06 22:14:27
BI-02471,BM-0770,INV-002471,New,Available,2023-07-19 22:14:27
BI-02472,BM-0195,INV-002472,Good,Available,2023-04-28 22:14:27
BI-02473,BM-0858,INV-002473,Good,Available,2024-08-12 22:14:27
BI-02474,BM-0399,INV-002474,Fair,Available,2024-09-01 22:14:27
BI-02475,BM-0812,INV-002475,Poor,Available,2025-03-23 22:14:27
BI-02476,BM-0498,INV-002476,Good,Available,2024-08-08 22:14:27
BI-02477,BM-0536,INV-002477,Poor,Available,2024-10-28 22:14:27
BI-02478,BM-0369,INV-002478,New,Available,2024-07-27 22:14:27
BI-02479,BM-0674,INV-002479,Poor,Available,2023-06-27 22:14:27
BI-02480,BM-0615,INV-002480,New,Available,2023-03-26 22:14:27
BI-02481,BM-0816,INV-002481,Good,Available,2024-09-21 22:14:27
BI-02482,BM-0475,INV-002482,Good,Available,2023-11-24 22:14:27
BI-02483,BM-0869,INV-002483,Fair,Available,2024-11-23 22:14:27
BI-02484,BM-0329,INV-002484,Good,Borrowed,2023-10-20 22:14:27
BI-02485,BM-0170,INV-002485,New,Available,2025-08-06 22:14:27
BI-02486,BM-0820,INV-002486,Poor,Available,2023-11-15 22:14:27
BI-02487,BM-0031,INV-002487,Fair,Available,2024-04-13 22:14:27
BI-02488,BM-0553,INV-002488,Poor,Available,2023-08-02 22:14:27
BI-02489,BM-0228,INV-002489,New,Available,2023-07-03 22:14:27
BI-02490,BM-0983,INV-002490,Good,Available,2024-06-11 22:14:27
BI-02491,BM-0391,INV-002491,Good,Available,2024-08-30 22:14:27
BI-02492,BM-0109,INV-002492,Good,Available,2024-11-14 22:14:27
BI-02493,BM-0127,INV-002493,Poor,Available,2024-01-11 22:14:27
BI-02494,BM-0970,INV-002494,Fair,Available,2025-06-17 22:14:27
BI-02495,BM-0386,INV-002495,New,Available,2024-08-18 22:14:27
BI-02496,BM-0474,INV-002496,Poor,Available,2024-08-10 22:14:27
BI-02497,BM-0280,INV-002497,New,Available,2024-01-30 22:14:27
BI-02498,BM-0659,INV-002498,Poor,Available,2025-06-29 22:14:27
BI-02499,BM-0398,INV-002499,New,Available,2025-05-29 22:14:27
BI-02500,BM-0240,INV-002500,Fair,Available,2024-08-24 22:14:27
BI-02501,BM-0120,INV-002501,Good,Available,2023-08-29 22:14:27
BI-02502,BM-0620,INV-002502,Fair,Available,2024-01-16 22:14:27
BI-02503,BM-0996,INV-002503,New,Available,2024-11-23 22:14:27
BI-02504,BM-0748,INV-002504,New,Available,2024-06-20 22:14:27
BI-02505,BM-0157,INV-002505,New,Available,2024-03-01 22:14:27
BI-02506,BM-0912,INV-002506,Good,Available,2023-09-02 22:14:27
BI-02507,BM-0691,INV-002507,Fair,Available,2023-08-23 22:14:27
BI-02508,BM-0590,INV-002508,Poor,Available,2025-07-11 22:14:27
BI-02509,BM-0622,INV-002509,New,Available,2025-07-27 22:14:27
BI-02510,BM-0403,INV-002510,New,Available,2024-03-23 22:14:27
BI-02511,BM-0277,INV-002511,Poor,Available,2024-11-01 22:14:27
BI-02512,BM-0886,INV-002512,Good,Available,2024-05-05 22:14:27
BI-02513,BM-0589,INV-002513,Poor,Available,2025-07-02 22:14:27
BI-02514,BM-0092,INV-002514,New,Available,2024-10-31 22:14:27
BI-02515,BM-0414,INV-002515,Poor,Available,2023-09-28 22:14:27
BI-02516,BM-0709,INV-002516,Fair,Available,2024-02-20 22:14:27
BI-02517,BM-0385,INV-002517,Fair,Available,2024-03-13 22:14:27
BI-02518,BM-0413,INV-002518,Poor,Available,2025-01-20 22:14:27
BI-02519,BM-0904,INV-002519,Poor,Available,2024-10-15 22:14:27
BI-02520,BM-0942,INV-002520,New,Available,2025-02-05 22:14:27
BI-02521,BM-0827,INV-002521,Poor,Available,2023-04-08 22:14:27
BI-02522,BM-0060,INV-002522,Good,Available,2024-02-25 22:14:27
BI-02523,BM-0654,INV-002523,New,Available,2023-11-11 22:14:27
BI-02524,BM-0662,INV-002524,Poor,Available,2023-11-13 22:14:27
BI-02525,BM-0717,INV-002525,Good,Available,2025-02-27 22:14:27
BI-02526,BM-0020,INV-002526,Poor,Available,2024-12-28 22:14:27
BI-02527,BM-0140,INV-002527,New,Available,2024-04-24 22:14:27
BI-02528,BM-0492,INV-002528,Poor,Available,2023-05-30 22:14:27
BI-02529,BM-0525,INV-002529,Fair,Available,2024-04-13 22:14:27
BI-02530,BM-0717,INV-002530,Good,Available,2023-04-28 22:14:27
BI-02531,BM-0735,INV-002531,Fair,Available,2025-03-11 22:14:27
BI-02532,BM-0146,INV-002532,Good,Available,2023-08-09 22:14:27
BI-02533,BM-0695,INV-002533,Good,Available,2024-05-22 22:14:27
BI-02534,BM-0980,INV-002534,New,Available,2025-03-12 22:14:27
BI-02535,BM-0964,INV-002535,Fair,Available,2023-07-11 22:14:27
BI-02536,BM-0791,INV-002536,Good,Available,2023-10-23 22:14:27
BI-02537,BM-0720,INV-002537,Good,Available,2025-02-22 22:14:27
BI-02538,BM-0748,INV-002538,Poor,Available,2025-08-12 22:14:27
BI-02539,BM-0852,INV-002539,Fair,Available,2024-01-21 22:14:27
BI-02540,BM-0110,INV-002540,New,Available,2024-02-21 22:14:27
BI-02541,BM-0543,INV-002541,Poor,Available,2025-05-30 22:14:27
BI-02542,BM-0561,INV-002542,Good,Available,2023-11-29 22:14:27
BI-02543,BM-0637,INV-002543,Poor,Available,2025-01-11 22:14:27
BI-02544,BM-0861,INV-002544,Fair,Available,2023-05-14 22:14:27
BI-02545,BM-0524,INV-002545,New,Available,2025-05-21 22:14:27
BI-02546,BM-0885,INV-002546,Good,Available,2023-08-26 22:14:27
BI-02547,BM-0594,INV-002547,Poor,Available,2024-09-09 22:14:27
BI-02548,BM-0941,INV-002548,Poor,Available,2024-08-01 22:14:27
BI-02549,BM-0762,INV-002549,Good,Available,2023-10-15 22:14:27
BI-02550,BM-0442,INV-002550,Fair,Available,2025-02-16 22:14:27
BI-02551,BM-0436,INV-002551,Fair,Available,2025-06-21 22:14:27
BI-02552,BM-0168,INV-002552,Good,Available,2023-04-28 22:14:27
BI-02553,BM-0125,INV-002553,New,Available,2024-01-10 22:14:27
BI-02554,BM-0358,INV-002554,Fair,Available,2024-06-26 22:14:27
BI-02555,BM-0853,INV-002555,Poor,Available,2023-12-04 22:14:27
BI-02556,BM-0249,INV-002556,Good,Available,2025-06-22 22:14:27
BI-02557,BM-0191,INV-002557,New,Available,2025-02-24 22:14:27
BI-02558,BM-0576,INV-002558,Fair,Available,2025-07-18 22:14:27
BI-02559,BM-0912,INV-002559,Good,Available,2023-09-03 22:14:27
BI-02560,BM-0926,INV-002560,Fair,Available,2024-11-25 22:14:27
BI-02561,BM-0997,INV-002561,Fair,Available,2024-03-02 22:14:27
BI-02562,BM-0916,INV-002562,Poor,Available,2024-04-26 22:14:27
BI-02563,BM-0446,INV-002563,New,Available,2025-05-21 22:14:27
BI-02564,BM-0405,INV-002564,Good,Available,2023-12-06 22:14:27
BI-02565,BM-0793,INV-002565,Poor,Available,2025-04-26 22:14:27
BI-02566,BM-0528,INV-002566,Poor,Available,2024-04-27 22:14:27
BI-02567,BM-0612,INV-002567,Good,Available,2023-10-08 22:14:27
BI-02568,BM-0391,INV-002568,Poor,Available,2025-06-16 22:14:27
BI-02569,BM-0694,INV-002569,Poor,Available,2025-05-08 22:14:27
BI-02570,BM-0297,INV-002570,New,Available,2025-04-19 22:14:27
BI-02571,BM-0756,INV-002571,Fair,Available,2023-10-23 22:14:27
BI-02572,BM-0833,INV-002572,Fair,Available,2023-05-19 22:14:27
BI-02573,BM-0949,INV-002573,Good,Available,2024-09-27 22:14:27
BI-02574,BM-0494,INV-002574,Fair,Available,2023-09-17 22:14:27
BI-02575,BM-0367,INV-002575,New,Borrowed,2024-07-05 22:14:27
BI-02576,BM-1000,INV-002576,New,Available,2025-05-03 22:14:27
BI-02577,BM-0910,INV-002577,Poor,Available,2025-05-12 22:14:27
BI-02578,BM-0545,INV-002578,Fair,Available,2023-05-02 22:14:27
BI-02579,BM-0258,INV-002579,New,Available,2023-05-21 22:14:27
BI-02580,BM-0944,INV-002580,Fair,Available,2023-07-10 22:14:27
BI-02581,BM-0312,INV-002581,New,Available,2023-06-09 22:14:27
BI-02582,BM-0509,INV-002582,Poor,Available,2025-05-10 22:14:27
BI-02583,BM-0101,INV-002583,Fair,Available,2024-07-19 22:14:27
BI-02584,BM-0383,INV-002584,Good,Available,2025-07-26 22:14:27
BI-02585,BM-0316,INV-002585,Fair,Available,2024-01-07 22:14:27
BI-02586,BM-0405,INV-002586,Poor,Available,2023-10-21 22:14:27
BI-02587,BM-0182,INV-002587,Fair,Available,2023-04-18 22:14:27
BI-02588,BM-0502,INV-002588,Good,Available,2024-03-04 22:14:27
BI-02589,BM-0659,INV-002589,New,Available,2024-12-18 22:14:27
BI-02590,BM-0515,INV-002590,Fair,Available,2025-06-21 22:14:27
BI-02591,BM-0765,INV-002591,New,Available,2023-09-02 22:14:27
BI-02592,BM-0207,INV-002592,Fair,Available,2024-03-30 22:14:27
BI-02593,BM-0900,INV-002593,New,Available,2023-11-27 22:14:27
BI-02594,BM-0635,INV-002594,Fair,Available,2024-05-27 22:14:27
BI-02595,BM-0863,INV-002595,Good,Available,2024-01-14 22:14:27
BI-02596,BM-0823,INV-002596,Good,Available,2024-04-19 22:14:27
BI-02597,BM-0161,INV-002597,New,Available,2025-04-03 22:14:27
BI-02598,BM-0165,INV-002598,New,Available,2023-07-22 22:14:27
BI-02599,BM-0650,INV-002599,Poor,Available,2024-05-13 22:14:27
BI-02600,BM-0816,INV-002600,Good,Available,2023-06-18 22:14:27
BI-02601,BM-0668,INV-002601,Poor,Available,2023-09-16 22:14:27
BI-02602,BM-0919,INV-002602,Good,Available,2024-06-26 22:14:27
BI-02603,BM-0598,INV-002603,Poor,Available,2024-04-22 22:14:27
BI-02604,BM-0127,INV-002604,Fair,Available,2025-02-18 22:14:27
BI-02605,BM-0699,INV-002605,Good,Available,2023-12-07 22:14:27
BI-02606,BM-0909,INV-002606,New,Available,2023-08-22 22:14:27
BI-02607,BM-0576,INV-002607,Good,Available,2023-03-30 22:14:27
BI-02608,BM-0668,INV-002608,Poor,Available,2023-03-29 22:14:27
BI-02609,BM-0406,INV-002609,Good,Available,2023-09-27 22:14:27
BI-02610,BM-0663,INV-002610,Poor,Available,2023-05-18 22:14:27
BI-02611,BM-0787,INV-002611,Poor,Available,2023-05-26 22:14:27
BI-02612,BM-0891,INV-002612,Fair,Available,2024-02-05 22:14:27
BI-02613,BM-0951,INV-002613,Good,Available,2023-12-23 22:14:27
BI-02614,BM-0492,INV-002614,New,Available,2024-07-26 22:14:27
BI-02615,BM-0459,INV-002615,Fair,Available,2025-05-14 22:14:27
BI-02616,BM-0745,INV-002616,New,Available,2024-08-28 22:14:27
BI-02617,BM-0764,INV-002617,Fair,Available,2025-04-15 22:14:27
BI-02618,BM-0653,INV-002618,Good,Available,2023-07-22 22:14:27
BI-02619,BM-0489,INV-002619,Poor,Available,2025-03-16 22:14:27
BI-02620,BM-0958,INV-002620,Fair,Available,2024-11-06 22:14:27
BI-02621,BM-0868,INV-002621,New,Available,2023-03-21 22:14:27
BI-02622,BM-0830,INV-002622,New,Available,2025-05-10 22:14:27
BI-02623,BM-0441,INV-002623,New,Available,2024-10-12 22:14:27
BI-02624,BM-0171,INV-002624,Good,Available,2025-02-01 22:14:27
BI-02625,BM-0119,INV-002625,Good,Available,2024-06-22 22:14:27
BI-02626,BM-0014,INV-002626,Poor,Available,2023-08-04 22:14:27
BI-02627,BM-0863,INV-002627,New,Available,2023-11-15 22:14:27
BI-02628,BM-0691,INV-002628,Poor,Available,2024-11-14 22:14:27
BI-02629,BM-0461,INV-002629,Fair,Available,2025-03-19 22:14:27
BI-02630,BM-0864,INV-002630,New,Available,2025-02-08 22:14:27
BI-02631,BM-0166,INV-002631,Poor,Available,2025-07-12 22:14:27
BI-02632,BM-0305,INV-002632,New,Available,2024-08-30 22:14:27
BI-02633,BM-0279,INV-002633,Good,Available,2025-03-07 22:14:27
BI-02634,BM-0642,INV-002634,Fair,Available,2025-07-21 22:14:27
BI-02635,BM-0541,INV-002635,New,Available,2023-04-13 22:14:27
BI-02636,BM-0475,INV-002636,Poor,Available,2023-04-17 22:14:27
BI-02637,BM-0569,INV-002637,Poor,Available,2024-03-14 22:14:27
BI-02638,BM-0474,INV-002638,Poor,Available,2025-04-17 22:14:27
BI-02639,BM-0811,INV-002639,Good,Available,2024-05-10 22:14:27
BI-02640,BM-0035,INV-002640,Fair,Available,2023-12-19 22:14:27
BI-02641,BM-0794,INV-002641,New,Available,2023-07-08 22:14:27
BI-02642,BM-0914,INV-002642,Fair,Available,2023-04-23 22:14:27
BI-02643,BM-0796,INV-002643,New,Available,2023-04-17 22:14:27
BI-02644,BM-0695,INV-002644,Poor,Available,2025-03-03 22:14:27
BI-02645,BM-0950,INV-002645,Fair,Available,2023-10-28 22:14:27
BI-02646,BM-0584,INV-002646,Good,Available,2024-05-23 22:14:27
BI-02647,BM-0331,INV-002647,Fair,Available,2023-04-09 22:14:27
BI-02648,BM-0725,INV-002648,Fair,Available,2025-04-06 22:14:27
BI-02649,BM-0185,INV-002649,Good,Available,2024-11-03 22:14:27
BI-02650,BM-0439,INV-002650,New,Available,2025-05-14 22:14:27
BI-02651,BM-0890,INV-002651,Fair,Available,2024-12-14 22:14:27
BI-02652,BM-0465,INV-002652,Good,Available,2024-09-08 22:14:27
BI-02653,BM-0572,INV-002653,Good,Available,2024-11-30 22:14:27
